X_u,Y_u,Z_u,RxTime_s
-2699466.587006746,-4293617.733525018,3854713.0446135337,406571.0
-2699463.6068717563,-4293606.366212641,3854715.79774227,406572.0
-2699468.8313774783,-4293601.7401836375,3854716.6902578906,406573.0
-2699470.415659136,-4293597.226750588,3854722.3809829317,406574.0
-2699474.4794081575,-4293593.226317053,3854726.304644416,406575.0
-2699475.5533022927,-4293592.07003671,3854728.701968909,406576.0
-2699478.7967746947,-4293586.066350133,3854731.290119218,406577.0
-2699479.1904387786,-4293578.921226051,3854739.175931374,406578.0
-2699483.8606678913,-4293579.40130349,3854746.8008392607,406579.0
-2699486.4861742044,-4293573.795413016,3854745.6826933436,406580.0
-2699483.1976364073,-4293564.693243142,3854753.8371437304,406581.0
-2699489.326867705,-4293560.555103498,3854753.458030424,406582.0
-2699491.794322483,-4293558.250942099,3854755.4101822125,406583.0
-2699492.0409555496,-4293552.248844862,3854760.4630086,406584.0
-2699494.157360707,-4293547.1524839355,3854765.933825509,406585.0
-2699495.8410274168,-4293544.241764962,3854767.99057211,406586.0
-2699499.34412744,-4293538.537974665,3854774.313717244,406587.0
-2699502.958962792,-4293534.073109669,3854777.66250871,406588.0
-2699506.774376194,-4293531.224377392,3854778.8485304266,406589.0
-2699506.143898016,-4293527.501477518,3854782.7404843615,406590.0
-2699506.7556045456,-4293522.642621854,3854783.777718171,406591.0
-2699507.6848003697,-4293520.140985669,3854787.614529085,406592.0
-2699508.096684029,-4293516.15588227,3854789.950297543,406593.0
-2699509.8911869386,-4293515.959271557,3854789.7897534156,406594.0
-2699515.263567227,-4293517.861540407,3854788.0680206567,406595.0
-2699516.964580821,-4293519.311325621,3854785.6783195003,406596.0
-2699516.8879859434,-4293519.988284899,3854784.717041317,406597.0
-2699522.648184804,-4293523.514638234,3854786.3237524144,406598.0
-2699531.8286504024,-4293535.828761748,3854786.996086623,406599.0
-2699533.6289520664,-4293531.009476952,3854781.4378061937,406600.0
-2699534.0040333294,-4293526.546731132,3854778.7974062655,406601.0
-2699536.807375955,-4293525.763185694,3854778.617164816,406602.0
-2699549.8013553633,-4293535.400003811,3854758.7782360595,406603.0
-2699551.4652505233,-4293534.750378987,3854748.3237826703,406604.0
-2699555.013072135,-4293537.052219901,3854741.1256014323,406605.0
-2699559.3615689543,-4293536.132833381,3854739.3849830553,406606.0
-2699558.826767414,-4293531.626303733,3854738.736454582,406607.0
-2699559.281405484,-4293524.739745957,3854740.9672512566,406608.0
-2699559.7737155864,-4293518.890361334,3854741.527275815,406609.0
-2699562.52376279,-4293517.868169596,3854746.086881899,406610.0
-2699565.32292752,-4293512.679140922,3854751.1864295667,406611.0
-2699568.6138912714,-4293510.915710819,3854752.500011126,406612.0
-2699575.1206405484,-4293508.823482153,3854760.2531827902,406613.0
-2699577.6904587997,-4293503.773085771,3854758.7749979454,406614.0
-2699579.347414291,-4293500.900047915,3854757.706333456,406615.0
-2699579.651918539,-4293491.828353936,3854760.2463067197,406616.0
-2699586.101185933,-4293488.883380031,3854763.0398713644,406617.0
-2699588.732600305,-4293481.878675505,3854765.3769991817,406618.0
-2699593.79184302,-4293478.368833691,3854768.718276677,406619.0
-2699596.8377530877,-4293472.820866123,3854768.6215820126,406620.0
-2699602.6459241984,-4293470.121410573,3854773.084678016,406621.0
-2699606.492184428,-4293464.754359794,3854777.3664955283,406622.0
-2699611.2257188144,-4293460.796548226,3854773.807008105,406623.0
-2699618.370622696,-4293461.259822338,3854774.1353887776,406624.0
-2699625.3164886674,-4293460.758138147,3854776.64410031,406625.0
-2699632.9389908384,-4293459.19504961,3854774.7260485506,406626.0
-2699630.6485528047,-4293451.806305673,3854775.620802944,406627.0
-2699636.209285503,-4293449.028662874,3854775.3990994734,406628.0
-2699637.812019401,-4293444.259757914,3854776.437630853,406629.0
-2699641.726137534,-4293441.762150808,3854779.4403161732,406630.0
-2699642.661860327,-4293434.573185423,3854779.5585573786,406631.0
-2699646.2881259797,-4293431.488090314,3854785.240646834,406632.0
