X_u,Y_u,Z_u,RxTime_s
,,,341299.0
-8063.690140953521,284938.35894624493,-94349.42686311285,0.0
,,,341299.0
,,,0.0
,,,341299.0
524909.6350962624,2138870.2162428163,3896889.733282411,0.0
-2699501.991690942,-4293581.261772355,3854638.843814986,341300.0
-2699499.365172007,-4293593.429826983,3854652.961223611,341301.0
-2699496.5378230778,-4293580.703413883,3854643.0353205595,341302.0
-2699505.6886301097,-4293585.823837917,3854645.8745800704,341303.0
-2699504.1052681953,-4293583.894623269,3854647.2151922444,341304.0
-2699500.6852703374,-4293556.133631309,3854624.0024822904,341305.0
-2699495.995410791,-4293639.775863848,3854695.4076445135,341306.0
-2699502.2007510075,-4293626.942785102,3854688.730045775,341307.0
-2699507.752086594,-4293627.745806741,3854688.4926330554,341308.0
-2699506.922691032,-4293624.0830755085,3854684.7268397617,341309.0
-2699496.0673052175,-4293628.646891771,3854696.3443023106,341310.0
-2699496.5823979857,-4293627.678173136,3854699.9451743714,341311.0
-2699497.7024550387,-4293621.192186855,3854698.4770562304,341312.0
-2699506.668751782,-4293622.2342278715,3854698.4501314657,341313.0
-2699508.1881302013,-4293618.050723561,3854699.719648811,341314.0
-2699507.295642223,-4293616.137312734,3854698.4612179045,341315.0
-2699506.348682759,-4293602.256816429,3854695.0622510966,341316.0
-2699514.138907964,-4293601.66478273,3854697.4732128703,341317.0
-2699518.5572307687,-4293602.230994489,3854708.34464459,341318.0
-2699518.096632804,-4293594.895095198,3854707.7608478134,341319.0
-2699518.295807939,-4293591.009448228,3854710.6496809083,341320.0
-2699524.3558673873,-4293587.261826223,3854712.4366798787,341321.0
-2699530.424048244,-4293586.693889889,3854719.5587438247,341322.0
-2699537.5691537457,-4293583.932655438,3854721.732355837,341323.0
-2699533.902332716,-4293572.176958266,3854720.6664905767,341324.0
-2699539.0128890933,-4293572.647426005,3854724.1415007967,341325.0
-2699538.976751064,-4293573.658066047,3854732.4364912002,341326.0
-2699543.989611338,-4293572.650612988,3854737.605624286,341327.0
-2699545.189377163,-4293567.327144634,3854741.5855530133,341328.0
-2699539.9824685613,-4293554.335646543,3854744.67913329,341329.0
-2699541.785108667,-4293555.275703577,3854748.2707536933,341330.0
-2699548.804099107,-4293557.756542202,3854755.4209016548,341331.0
-2699555.4946729867,-4293552.817201917,3854757.010300863,341332.0
-2699550.344049555,-4293557.849577926,3854770.505528507,341333.0
-2699556.126470212,-4293563.059641824,3854776.926305943,341334.0
-2699561.33964526,-4293563.187127029,3854773.3291279715,341335.0
-2699555.5341330324,-4293535.807072435,3854764.9884444904,341336.0
-2699557.6241012383,-4293528.218055076,3854771.9813717944,341337.0
-2699555.9207517314,-4293518.289766608,3854778.4065309144,341338.0
-2699566.4746273234,-4293519.177410962,3854780.6979257287,341339.0
-2699561.1166612403,-4293515.202852799,3854781.1181025775,341340.0
-2699562.5339088505,-4293514.874889371,3854785.9861440263,341341.0
-2699565.4212815114,-4293510.142230576,3854788.79486834,341342.0
-2699567.9158690576,-4293504.766010412,3854791.233252064,341343.0
-2699571.641149873,-4293496.046407142,3854786.632154278,341344.0
-2699569.970996221,-4293489.632201668,3854785.578262077,341345.0
-2699569.672754597,-4293483.249099375,3854792.541104782,341346.0
-2699569.128681492,-4293480.026261489,3854796.11898474,341347.0
-2699571.7961935005,-4293475.532477965,3854799.306431901,341348.0
-2699583.773788622,-4293482.236555624,3854809.2861346393,341349.0
-2699583.304391193,-4293473.702278567,3854811.822138488,341350.0
-2699582.2570595043,-4293463.310903011,3854814.8246210357,341351.0
-2699584.333815526,-4293462.8339668885,3854818.1896307664,341352.0
-2699586.8950156816,-4293459.153194989,3854819.0772412443,341353.0
-2699586.7205905747,-4293452.692230374,3854821.4501539697,341354.0
-2699587.946974607,-4293449.155651044,3854824.5786997504,341355.0
-2699590.4671008876,-4293446.647163282,3854828.119770549,341356.0
-2699589.8759949356,-4293437.943508455,3854827.909355018,341357.0
-2699588.4024025593,-4293430.263979578,3854823.428107917,341358.0
-2699595.939302396,-4293433.294228666,3854829.42972855,341359.0
-2699599.683824189,-4293434.696043177,3854827.3108088924,341360.0
-2699603.5253144284,-4293436.667852929,3854821.9215031876,341361.0
-2699607.562300034,-4293443.884185134,3854820.533122764,341362.0
-2699614.6368898293,-4293450.721774983,3854815.8870191276,341363.0
-2699611.9600380072,-4293445.623424403,3854810.9953081487,341364.0
-2699619.894773825,-4293455.955489833,3854812.2994010057,341365.0
-2699622.861421718,-4293452.116604736,3854808.556059258,341366.0
-2699625.4879144593,-4293453.046182936,3854805.677934333,341367.0
-2699631.930015418,-4293454.672321925,3854805.775577638,341368.0
-2699640.0790015915,-4293460.056737034,3854805.5926459944,341369.0
-2699642.2527178195,-4293461.5964114955,3854803.706895687,341370.0
-2699642.512188989,-4293463.842909462,3854800.8726478484,341371.0
-2699645.898159195,-4293466.980234912,3854799.0250535887,341372.0
-2699648.393436215,-4293457.041114161,3854798.0985761653,341373.0
-2699649.1166391573,-4293451.75066651,3854797.0263334224,341374.0
-2699651.1287045544,-4293448.354221296,3854798.115870261,341375.0
-2699652.4466332677,-4293445.314601452,3854798.7254063846,341376.0
-2699649.5560847144,-4293436.283348232,3854795.189462198,341377.0
-2699652.241391971,-4293441.469017677,3854800.9550622795,341378.0
-2699654.619034767,-4293441.8131819805,3854803.099285768,341379.0
-2699653.54082847,-4293440.083577451,3854799.6180964727,341380.0
-2699653.5808960297,-4293437.885489049,3854800.622449112,341381.0
-2699660.669772023,-4293436.80790561,3854806.5364949903,341382.0
-2699655.1866378672,-4293423.1026239805,3854798.2249610284,341383.0
-2699657.701957864,-4293423.447518203,3854803.7058122554,341384.0
-2699666.7613585964,-4293424.820926672,3854805.4825290604,341385.0
-2699672.144225817,-4293422.288578547,3854805.701030918,341386.0
-2699676.8013970586,-4293422.281090022,3854807.94093735,341387.0
-2699679.245220196,-4293418.753103759,3854808.4713754663,341388.0
-2699672.187001655,-4293410.7916935915,3854803.645689181,341389.0
-2699680.946608909,-4293412.654234753,3854807.537669483,341390.0
-2699684.6806375813,-4293408.288257482,3854807.1485298416,341391.0
-2699694.0133810034,-4293411.785529745,3854814.0362191917,341392.0
-2699696.784478117,-4293405.496637537,3854817.227329352,341393.0
-2699697.204446578,-4293401.01236522,3854819.165185309,341394.0
-2699699.80691313,-4293396.611737692,3854817.79715163,341395.0
-2699702.4122887403,-4293388.919953866,3854812.3011070425,341396.0
-2699711.545978836,-4293389.200374597,3854813.259566437,341397.0
-2699713.4440896586,-4293388.292176947,3854816.058151682,341398.0
-2699720.2380882134,-4293386.876213616,3854817.746224366,341399.0
-2699726.507848922,-4293388.4158481695,3854821.2274085833,341400.0
-2699725.2634897227,-4293379.901457842,3854817.7597032622,341401.0
-2699727.609182654,-4293376.644386261,3854821.095088921,341402.0
-2699734.0947560584,-4293375.095869941,3854822.4479016145,341403.0
-2699739.2509721695,-4293369.717076801,3854821.7402660423,341404.0
-2699749.2864181814,-4293369.653757546,3854824.647637125,341405.0
-2699748.3953320133,-4293364.734101242,3854826.413440876,341406.0
-2699755.9918694613,-4293362.1801970145,3854830.979899277,341407.0
-2699757.928871631,-4293357.323285262,3854829.7043052865,341408.0
-2699759.9153259057,-4293353.674980592,3854831.709149543,341409.0
-2699762.522207378,-4293347.679709561,3854832.7481438024,341410.0
-2699764.862776718,-4293343.553496629,3854831.941690398,341411.0
-2699769.2320717894,-4293341.012137639,3854834.1197922956,341412.0
-2699769.5362227755,-4293330.768059409,3854829.605295671,341413.0
-2699777.9300680994,-4293331.554175002,3854831.3402471817,341414.0
-2699783.913124858,-4293329.920593226,3854832.640376099,341415.0
-2699792.1592495544,-4293331.03076377,3854835.515088296,341416.0
-2699793.5440924834,-4293325.6718304865,3854835.2641025367,341417.0
-2699797.5633723373,-4293321.982220628,3854835.5478250766,341418.0
-2699801.5035761055,-4293320.597101029,3854839.721402475,341419.0
-2699801.9039803604,-4293313.871485129,3854842.234685763,341420.0
-2699810.5533933127,-4293312.711430006,3854849.438130559,341421.0
-2699809.9503718764,-4293301.070990176,3854843.536695153,341422.0
-2699822.2484914474,-4293307.275614671,3854850.4478217117,341423.0
-2699824.4118341105,-4293303.724201375,3854842.614848694,341424.0
-2699831.070138262,-4293299.122834536,3854845.5050653787,341425.0
-2699832.510673087,-4293296.992309578,3854852.7932279883,341426.0
-2699833.9607692794,-4293291.562774821,3854852.0756222177,341427.0
-2699837.9243461876,-4293287.42617587,3854853.659786461,341428.0
-2699835.207644294,-4293279.656509299,3854850.7863518936,341429.0
-2699838.6368159554,-4293274.206464887,3854851.5548340227,341430.0
