X_u,Y_u,Z_u,RxTime_s
-2700222.8428773256,-4292521.6959843775,3855192.330631725,239272.0
-2700226.4450735208,-4292518.9803997325,3855194.6282131774,239273.0
-2700229.394422095,-4292511.586119764,3855193.5864702296,239274.0
-2700233.665916229,-4292505.003153118,3855197.33144816,239275.0
-2700234.851545449,-4292502.109189272,3855196.5204320056,239276.0
-2700239.4136277344,-4292499.130347406,3855197.154567388,239277.0
-2700245.5567939165,-4292494.98283951,3855198.356550406,239278.0
-2700260.6510918317,-4292503.765950896,3855205.862117775,239279.0
-2700264.1632403797,-4292497.071800176,3855206.1783360443,239280.0
-2700266.859437794,-4292495.721897331,3855210.0629064036,239281.0
-2700268.847828158,-4292488.172380239,3855207.1993868444,239282.0
-2700272.5631829016,-4292486.267227251,3855210.394861243,239283.0
-2700274.7125968453,-4292482.036073564,3855212.7776021147,239284.0
-2700275.6649853634,-4292477.468305195,3855213.4554656236,239285.0
-2700278.6312053553,-4292474.504485274,3855213.816331493,239286.0
-2700285.5682294667,-4292472.207342952,3855213.6796825095,239287.0
-2700290.7048796355,-4292469.756225372,3855211.496839433,239288.0
-2700295.6015260597,-4292465.4038946405,3855209.2722595367,239289.0
-2700296.311675746,-4292461.267527949,3855208.968472238,239290.0
-2700301.503894329,-4292462.293381782,3855209.88333718,239291.0
-2700310.3206162364,-4292457.885459895,3855223.6497237445,239292.0
-2700312.184655696,-4292455.117554476,3855216.4009471475,239293.0
-2700307.921139153,-4292451.082832798,3855198.365635168,239294.0
-2700308.2901219088,-4292450.544843314,3855197.697630583,239295.0
-2700312.8991939775,-4292456.517054229,3855206.3335517,239296.0
-2700314.5847832533,-4292454.358256785,3855204.6283414597,239297.0
-2700317.9836195055,-4292453.898831054,3855200.9972123546,239298.0
-2700323.1289490657,-4292458.904537964,3855205.1124459417,239299.0
-2700323.636550108,-4292462.206320445,3855200.060926108,239300.0
-2700324.084281868,-4292466.933173292,3855198.0645794617,239301.0
-2700323.1883117273,-4292474.212355818,3855198.3860694715,239302.0
-2700326.9602359897,-4292471.121148558,3855192.1520537823,239303.0
-2700326.663018654,-4292467.620424483,3855184.168156262,239304.0
-2700329.2705166372,-4292476.5005584555,3855187.573684323,239305.0
-2700328.2559114136,-4292474.060376552,3855182.962610949,239306.0
-2700326.592437587,-4292466.552783657,3855177.2050340436,239307.0
-2700328.7791694715,-4292471.916473354,3855180.282473163,239308.0
-2700337.0667742295,-4292483.767828835,3855187.2639325736,239310.0
-2700337.833619117,-4292481.946876868,3855181.253538815,239311.0
-2700343.958019035,-4292491.992405078,3855188.010079699,239312.0
-2700344.4845311954,-4292488.985947455,3855179.682714165,239313.0
-2700341.01734412,-4292483.470257011,3855175.008597663,239314.0
-2700342.977646418,-4292489.4703035895,3855184.9069228685,239315.0
-2700343.604917804,-4292494.518458724,3855187.090890599,239316.0
-2700342.6576605495,-4292490.261198123,3855188.354790101,239317.0
-2700345.7279152996,-4292492.312790922,3855191.871068981,239318.0
-2700344.4881513244,-4292497.05287048,3855199.0023491746,239319.0
-2700348.1705585453,-4292484.941949208,3855183.529552513,239320.0
-2700345.583764398,-4292494.086234893,3855187.8781616585,239321.0
-2700341.552519614,-4292489.520774983,3855183.9855905348,239322.0
-2700342.794302638,-4292486.687995733,3855187.4961410654,239323.0
-2700350.1380709196,-4292492.335330448,3855185.3829847826,239324.0
-2730425.2770885797,-4316323.816301904,3858170.775661735,239325.0
-2730424.835089386,-4316322.584771152,3858163.732221702,239326.0
-2730418.7647053814,-4316336.032319845,3858175.117694903,239327.0
-2700347.3695674245,-4292490.119308114,3855180.087372697,239328.0
-2700347.0932118148,-4292496.881247588,3855184.1277513243,239329.0
-2700346.921299414,-4292503.1445111055,3855189.146406061,239330.0
-2700343.40925065,-4292480.29209781,3855177.951938877,239331.0
-2700343.591016774,-4292475.520665285,3855174.288782523,239332.0
-2700343.0364179146,-4292481.23187254,3855179.043545074,239333.0
-2700347.9819759037,-4292481.963770597,3855175.3317276444,239334.0
-2700349.3794011,-4292482.486169186,3855182.086435342,239335.0
-2700346.38258748,-4292479.051534272,3855172.1538393945,239336.0
-2700347.711638614,-4292480.032192824,3855173.178690086,239337.0
-2700347.4613767825,-4292485.280566908,3855176.7923610653,239338.0
-2700342.4494972257,-4292485.920206351,3855180.229693598,239339.0
-2700348.8896623137,-4292503.2700899,3855191.8171863034,239340.0
-2700357.425599384,-4292511.284575827,3855199.094299289,239341.0
-2700350.3784835525,-4292498.628689119,3855185.602938771,239342.0
-2700349.9451686908,-4292495.24853157,3855182.328502697,239343.0
-2700345.4274610956,-4292493.806892675,3855181.158651526,239344.0
-2700337.1794326724,-4292476.737240374,3855167.6515621026,239345.0
-2700341.754075482,-4292468.814953195,3855165.2781082694,239346.0
-2700338.760590929,-4292475.225933844,3855167.028722439,239347.0
-2700342.4524168787,-4292466.73159866,3855167.0670408253,239348.0
-2700343.3070188523,-4292492.555897465,3855183.31816012,239349.0
-2700345.4171891953,-4292474.720702779,3855172.787378247,239350.0
-2700355.815487275,-4292498.300672501,3855184.166869733,239351.0
-2700351.3202372924,-4292493.609955186,3855180.4604701838,239352.0
-2700355.1235678825,-4292499.771895812,3855182.6073886137,239353.0
