X_u,Y_u,Z_u,RxTime_s
-2699381.1923872526,-4292207.926020978,3856085.168597217,251404.0
-2699380.209510121,-4292208.987705089,3856087.0175822466,251405.0
-2699379.879530583,-4292207.1906095985,3856086.681905379,251406.0
-2699386.1117899395,-4292216.46191738,3856087.6255693655,251407.0
-2699386.947760413,-4292213.885680205,3856087.2373155886,251408.0
-2699385.6623719195,-4292214.2063670205,3856088.3759980313,251409.0
-2699386.2212426886,-4292220.704230488,3856093.788613962,251410.0
-2699383.177672932,-4292218.262234254,3856081.636444768,251411.0
-2699382.1739722006,-4292215.797064854,3856082.6875928543,251412.0
-2699382.2545199003,-4292213.573931186,3856081.635518958,251413.0
-2699379.223010103,-4292210.933247653,3856084.8831961975,251414.0
-2699379.1805875283,-4292202.80679396,3856088.8067931132,251415.0
-2699383.4888481125,-4292215.4852323495,3856092.912718841,251416.0
-2699378.7647013357,-4292207.13863663,3856087.563301328,251417.0
-2699376.670458756,-4292206.4204818215,3856082.849935843,251418.0
-2699374.3548509977,-4292205.093859669,3856079.295595523,251419.0
-2699375.3107260563,-4292201.202922335,3856081.8264368586,251420.0
-2699379.9269910767,-4292204.642836113,3856083.5768314213,251421.0
-2699382.626069237,-4292207.126207274,3856091.6199016236,251422.0
-2699383.8000545455,-4292207.411233939,3856095.358790227,251423.0
-2699376.2956229956,-4292202.045262056,3856079.8967092535,251424.0
-2699375.031197566,-4292202.98584974,3856079.5644582207,251425.0
-2699372.768963436,-4292204.294021785,3856080.291107073,251426.0
-2699369.188950808,-4292201.24107259,3856079.4551919387,251427.0
-2699365.9642255027,-4292196.029793595,3856076.6287945774,251428.0
-2699365.209739461,-4292196.854041554,3856076.727885115,251429.0
-2699368.594045649,-4292199.472642008,3856078.61654739,251430.0
-2699372.2106247162,-4292200.897382748,3856082.0369650866,251431.0
-2699374.5434308797,-4292204.740561001,3856080.7778788037,251432.0
-2699375.302347815,-4292206.253447203,3856082.280442764,251433.0
-2699372.4871722846,-4292201.523678691,3856075.7837065817,251434.0
-2699372.2162887054,-4292204.532596636,3856079.403953495,251435.0
-2699370.5459825,-4292207.265977254,3856077.577667374,251436.0
-2699366.844343886,-4292213.502038276,3856075.122705546,251437.0
-2699367.1079510017,-4292216.053465606,3856075.4270683955,251438.0
-2699364.397582584,-4292218.8289662795,3856076.4759895992,251439.0
-2699359.4476562105,-4292218.969039321,3856072.036954638,251440.0
-2699353.6293487423,-4292209.550038928,3856067.633061609,251441.0
-2699353.9587260634,-4292213.195019908,3856069.3160440214,251442.0
-2699354.994017731,-4292216.71765309,3856066.6284691,251443.0
-2699352.621765808,-4292218.616231967,3856066.921015436,251444.0
-2699358.6203160626,-4292218.516036906,3856066.269932935,251445.0
-2699358.918319533,-4292221.636323787,3856063.0163374874,251446.0
-2699361.415989336,-4292230.470219351,3856059.4662123555,251447.0
-2699360.1556536104,-4292230.847605052,3856064.089251397,251448.0
-2699362.895610009,-4292235.209882371,3856066.849092095,251449.0
-2699363.1289977,-4292235.319561638,3856065.517468311,251450.0
-2699363.560216605,-4292237.244428613,3856065.465215811,251451.0
-2699369.565252579,-4292238.868629154,3856066.4968370316,251452.0
-2699370.825358607,-4292238.935120197,3856068.429096273,251453.0
