X_u,Y_u,Z_u,RxTime_s
-2700378.7722678455,-4292823.696139364,3855241.2219971246,347170.0
-2700376.9891278287,-4292814.728297925,3855238.7731735106,347171.0
-2700378.163146924,-4292816.723875376,3855242.8817039127,347172.0
-2700372.2660035305,-4292815.397701283,3855239.713189766,347173.0
-2700375.165349322,-4292822.795716658,3855246.2811378036,347174.0
-2700375.32040604,-4292833.429021677,3855242.2673296724,347175.0
-2700373.6309467163,-4292802.394739177,3855230.2472111075,347176.0
-2700367.567594111,-4292792.952542726,3855219.0447053695,347177.0
-2700367.6888003605,-4292795.913341845,3855211.5500116777,347178.0
-2700377.088331461,-4292801.372585853,3855220.8605933604,347179.0
-2700373.4784554695,-4292823.597239538,3855235.187924885,347180.0
-2700374.1518339887,-4292826.043836717,3855239.3222406465,347181.0
-2700371.6552050733,-4292823.65612054,3855238.016855753,347182.0
-2700371.0941421264,-4292821.017577545,3855231.0096856304,347183.0
-2700372.1054742495,-4292824.233122972,3855235.731769041,347184.0
-2700369.293563557,-4292828.833359905,3855241.676758837,347185.0
-2700370.1350745033,-4292834.067571467,3855242.149634839,347186.0
-2700365.345263732,-4292827.2004994005,3855241.692128288,347187.0
-2700365.6210324187,-4292829.227764932,3855245.599602379,347188.0
-2700364.932670582,-4292830.594975076,3855247.501108497,347189.0
-2700357.030775435,-4292830.1781021,3855247.849521501,347190.0
-2700353.802699382,-4292831.816330454,3855251.6246878686,347191.0
-2700354.895958275,-4292832.6983555,3855260.5567607256,347192.0
-2700355.557392275,-4292827.6384435985,3855263.671580166,347193.0
-2700350.6475579697,-4292798.431151938,3855257.5160641624,347194.0
-2700348.655894424,-4292818.452894999,3855268.053747014,347195.0
-2700341.7127431175,-4292790.377180011,3855258.7479829127,347196.0
-2700339.591660467,-4292810.679126592,3855268.638959675,347197.0
-2700337.7271925984,-4292799.608278615,3855265.247220305,347198.0
-2700336.485882244,-4292794.007628407,3855272.1686390233,347199.0
-2700334.505859588,-4292789.337894213,3855276.964265652,347200.0
-2700334.9989464134,-4292788.727664947,3855273.8787576193,347201.0
-2700337.1439646245,-4292795.236089584,3855280.667131615,347202.0
-2700332.74095966,-4292788.8650701605,3855283.55057383,347203.0
-2700326.3386154575,-4292786.302256649,3855284.89120073,347204.0
-2700324.517797125,-4292787.6021221215,3855288.8535367856,347205.0
