X_u,Y_u,Z_u,RxTime_s
-2700484.7593640992,-4292842.985618896,3855321.988289996,347059.0
-2700483.457152701,-4292841.01707325,3855323.412444698,347060.0
-2700490.9714431805,-4292841.006548012,3855327.3123365915,347061.0
-2700498.2859193604,-4292849.139962968,3855338.43066237,347062.0
-2700499.3078546445,-4292854.69447648,3855339.1968683368,347063.0
-2700518.099310612,-4292878.7733193515,3855369.4025806943,347064.0
-2700478.6183306095,-4292833.545543037,3855302.339334037,347065.0
-2700479.223510913,-4292829.794262854,3855306.8670236664,347066.0
-2700460.8735411945,-4292736.886939887,3855241.0211830707,347067.0
-2700443.2862965018,-4292633.746687673,3855167.2705208194,347068.0
-2700440.231675098,-4292640.283351279,3855176.081554649,347069.0
-2700445.442663393,-4292647.078212457,3855177.482801479,347070.0
-2700444.6499570077,-4292648.856162189,3855169.9867656888,347071.0
-2700443.1777757853,-4292641.496334228,3855162.1547640334,347072.0
-2700440.7792529464,-4292641.169077628,3855157.18205023,347073.0
-2700434.19604839,-4292633.91592097,3855151.310424064,347074.0
-2700434.0111003495,-4292642.292832254,3855166.6588691752,347075.0
-2700436.919160876,-4292647.81027224,3855177.889329192,347076.0
-2700440.966924259,-4292645.519005914,3855175.1987649766,347077.0
-2700429.9604727915,-4292641.264551518,3855168.975678342,347078.0
-2700424.3889276325,-4292639.4040642455,3855164.4952201797,347079.0
-2700427.260819344,-4292645.05299944,3855165.6134383553,347080.0
-2700418.707289039,-4292643.440341987,3855155.512185869,347081.0
-2700431.4157668403,-4292656.579626382,3855175.578222605,347082.0
-2700419.8419537717,-4292652.021895275,3855154.7194657815,347083.0
-2700413.821344944,-4292654.280839301,3855150.1433894937,347084.0
-2700418.0814183527,-4292652.891105512,3855140.7378373886,347085.0
-2700422.9157024343,-4292657.170710963,3855142.1832423196,347086.0
-2700424.8891580366,-4292660.4913679,3855145.1522979923,347087.0
-2700426.6185651068,-4292663.737563117,3855149.085085538,347088.0
-2700420.65375517,-4292661.139455473,3855132.4226188324,347089.0
-2700415.221864411,-4292660.496939022,3855125.196730861,347090.0
-2700420.6549689053,-4292671.523600229,3855132.6887765196,347091.0
-2700429.320992105,-4292679.612545584,3855148.2892789524,347092.0
-2700424.4463587836,-4292674.225909071,3855130.68693679,347093.0
-2700426.462861175,-4292679.7494675405,3855129.3485454908,347094.0
-2700440.1293558683,-4292706.934622793,3855151.2323650136,347095.0
-2700439.6154825184,-4292706.1733758645,3855146.7838244676,347096.0
-2700440.4431030946,-4292706.789104632,3855149.379385361,347097.0
-2700433.852500343,-4292706.110292329,3855145.4045276064,347098.0
-2700426.2048441907,-4292701.9026951855,3855137.2802698105,347099.0
-2700426.087935338,-4292699.016471495,3855139.7754855794,347100.0
-2700426.5531108268,-4292698.19828809,3855142.18372227,347101.0
-2700426.031458895,-4292699.006222553,3855133.915089213,347102.0
-2700428.4653515792,-4292707.0393058,3855136.8607142665,347103.0
-2700421.8457422284,-4292704.389443071,3855125.1941582193,347104.0
-2700414.6588724777,-4292699.484334707,3855123.7842117297,347105.0
-2700412.8433622974,-4292703.272044767,3855121.4765498103,347106.0
-2675121.4856941723,-4166422.408517712,3763893.232456124,347107.0
-2675139.431775029,-4166425.2876088046,3763928.7267323923,347108.0
