X_u,Y_u,Z_u,RxTime_s
-2700224.595298529,-4292747.079012705,3855087.5695110206,422955.0
-2700220.0128488885,-4292747.372554837,3855085.216253403,422956.0
-2700219.975810462,-4292751.668695338,3855087.2141794474,422957.0
-2700216.0520804184,-4292757.37741123,3855085.6307005216,422958.0
-2700212.5332254646,-4292761.002918142,3855083.422405678,422959.0
-2700205.395437034,-4292762.933361481,3855085.0691639935,422960.0
-2700200.863890804,-4292763.243896732,3855079.9117899747,422961.0
-2700197.5185067416,-4292765.045985103,3855088.204078945,422962.0
-2700195.7310395553,-4292769.2003853535,3855081.160497305,422963.0
-2700193.9804444346,-4292777.891068572,3855084.8638148685,422964.0
-2700188.6353984214,-4292778.492515493,3855083.058320408,422965.0
-2700175.0207106695,-4292772.963082655,3855056.3347362275,422966.0
-2700164.509012453,-4292770.364870197,3855037.1595799252,422967.0
-2700164.407088665,-4292776.419877372,3855039.0434568236,422968.0
-2700164.1595991864,-4292780.989025765,3855042.4936174164,422969.0
-2700155.6805959996,-4292781.143746215,3855029.619564909,422970.0
-2700158.25805275,-4292788.375133985,3855052.2297533136,422971.0
-2700155.292837233,-4292791.515366305,3855056.280108406,422972.0
-2700147.4169083647,-4292789.116862449,3855042.1077123918,422973.0
-2700149.432189533,-4292799.971468205,3855057.726882413,422974.0
-2700140.8443699265,-4292798.230534012,3855033.8746568197,422975.0
-2700137.708103838,-4292798.882881059,3855034.0522697987,422976.0
-2700135.3988215206,-4292808.534171469,3855038.693409771,422977.0
-2700140.230391813,-4292812.0413990095,3855048.2921661795,422978.0
-2700140.627773783,-4292820.472662471,3855040.7827735185,422979.0
-2700139.898953222,-4292821.142505063,3855041.112198929,422980.0
-2700143.769316825,-4292831.02398779,3855046.976759124,422981.0
-2700140.8010077733,-4292825.681926047,3855023.64874935,422982.0
-2700150.170926738,-4292823.372170045,3855026.331030902,422983.0
-2700141.8181162276,-4292818.2799255485,3855002.779439754,422984.0
-2700157.8215477476,-4292831.247475743,3855021.1276442963,422985.0
-2700164.077999872,-4292833.926997036,3855022.486230146,422986.0
-2700158.9286753717,-4292834.820165527,3855013.180466617,422987.0
-2700165.109624954,-4292838.0956772035,3855015.313087346,422988.0
-2700167.6055613523,-4292840.736015758,3855008.3887257315,422989.0
-2700166.3791583832,-4292840.806948334,3854991.7511792635,422990.0
-2700171.700908723,-4292847.963223523,3854986.034104582,422991.0
-2700173.1107859137,-4292850.811863525,3854983.3031654013,422992.0
-2700173.9742524545,-4292850.299551458,3854970.9285105346,422993.0
-2700179.689226177,-4292844.656649896,3854970.5192776504,422994.0
-2700187.93921599,-4292846.113202889,3854972.1253260835,422995.0
-2700184.0750126424,-4292845.443756377,3854975.487898217,422996.0
-2700181.967081211,-4292855.7425781125,3854977.907100265,422997.0
-2700186.466181201,-4292858.78277105,3854973.944123306,422998.0
-2700182.945505332,-4292865.32120199,3854979.3787515867,422999.0
-2700183.9887030274,-4292863.373376751,3854976.16672466,423000.0
-2700172.2723775404,-4292856.221060187,3854967.712909201,423001.0
-2700164.509140476,-4292862.333120778,3854960.7504063034,423002.0
-2700163.3792997324,-4292866.115518905,3854961.8686535433,423003.0
-2700154.5117238252,-4292869.083535698,3854958.7914480516,423004.0
-2700149.8440160747,-4292867.160343832,3854953.490678385,423005.0
