X_u,Y_u,Z_u,RxTime_s
-2700162.2424719166,-4292484.923874823,3855076.884781417,239245.0
-2700207.6684400444,-4292557.108146447,3855091.6627772194,239246.0
-2700187.0394333727,-4292534.365437172,3855093.577105941,239247.0
-2700192.4981705463,-4292537.431696238,3855092.3478158824,239248.0
-2700194.9740274264,-4292544.0104473885,3855096.200863993,239249.0
-2700121.410171164,-4292509.660271215,3855092.621169415,239250.0
-2700123.4787718332,-4292516.779904508,3855097.325424287,239251.0
-2700117.5836017453,-4292506.428490648,3855095.5193667402,239252.0
-2700112.746811949,-4292516.4504102515,3855105.964680911,239253.0
-2700111.007271553,-4292514.41997218,3855106.4320881157,239254.0
-2700106.021821398,-4292508.183685342,3855101.927672801,239255.0
-2700122.6960241557,-4292508.4922754625,3855103.936137068,239256.0
-2700124.6895773066,-4292509.02867259,3855102.738682689,239257.0
-2700104.7258838895,-4292505.688753179,3855107.2297323067,239258.0
-2700125.016859113,-4292537.963002783,3855117.2514513195,239259.0
-2700103.151412867,-4292520.2772634225,3855110.9746836214,239260.0
-2700109.729799846,-4292511.973716924,3855106.2935166005,239261.0
-2700115.615038443,-4292527.710896,3855114.1537392237,239262.0
-2700127.9326523235,-4292531.821843006,3855104.701454424,239263.0
-2700134.460898289,-4292544.334591201,3855113.548732883,239264.0
-2700132.4318087418,-4292544.877478673,3855114.6511565726,239265.0
-2700129.7925114175,-4292538.883166595,3855111.0527973096,239266.0
-2700111.5794258043,-4292531.990767455,3855107.2932424853,239267.0
-2700112.4450205583,-4292532.1776577,3855104.8903019847,239268.0
-2700110.7956325994,-4292530.972559652,3855103.8762564687,239269.0
-2700107.8059828393,-4292537.786232345,3855102.981901275,239270.0
-2700111.8650659425,-4292538.243207631,3855105.819698408,239271.0
-2700105.163185745,-4292535.029806608,3855094.4468783676,239272.0
-2700105.844051681,-4292537.996780439,3855086.0118616037,239273.0
-2700101.499876069,-4292532.356364991,3855074.425871156,239274.0
-2700099.758097141,-4292530.313501058,3855089.371456064,239275.0
-2700103.1093816236,-4292558.812594274,3855099.6938791936,239276.0
-2700102.963120963,-4292569.56359334,3855097.126333953,239277.0
-2700104.6239204686,-4292551.300554955,3855083.8732215064,239278.0
-2700107.2929313993,-4292550.796749514,3855085.7573064044,239279.0
-2700105.106238594,-4292572.915997008,3855083.148243722,239280.0
-2700100.399442315,-4292565.519561085,3855084.0787689476,239281.0
-2700105.08022132,-4292587.160977638,3855085.481970639,239282.0
-2700100.56207582,-4292573.872549317,3855072.5456531793,239283.0
-2700101.7642572178,-4292555.91165127,3855065.834808786,239284.0
-2700103.047769512,-4292566.663633213,3855067.1326905293,239285.0
-2700104.792829213,-4292568.996135145,3855063.808995244,239286.0
-2700107.2080633827,-4292574.194140713,3855062.7931194613,239287.0
-2700109.7914992166,-4292584.268973397,3855067.114379671,239288.0
-2700104.9937219657,-4292582.373101375,3855060.4092163085,239289.0
-2700108.0575135206,-4292588.9472961435,3855061.1535217,239290.0
-2700103.2782645966,-4292588.910596745,3855056.2460455885,239291.0
-2700103.3778960994,-4292572.491972857,3855048.8437889623,239292.0
-2700094.0141725065,-4292589.275015389,3855049.6889392403,239293.0
-2700086.0805101,-4292595.142362545,3855043.656630298,239294.0
-2700089.1974344677,-4292600.087971476,3855044.6349102743,239295.0
-2700090.679247811,-4292596.1724898275,3855039.3326298725,239296.0
-2700090.2511531087,-4292607.41158582,3855043.8545955652,239297.0
-2700083.7162575754,-4292600.473737634,3855035.7736054077,239298.0
-2700082.987920227,-4292599.304657943,3855030.070773518,239299.0
-2700086.1453149263,-4292609.7119976105,3855031.073651086,239300.0
-2700084.230652573,-4292601.10694701,3855028.3217299394,239301.0
-2700085.5316337505,-4292596.937313854,3855023.525253989,239302.0
-2700085.487979324,-4292601.084197451,3855019.135162328,239303.0
-2700086.7281054757,-4292614.3343367865,3855022.8771236227,239304.0
-2700092.3417412643,-4292612.853487951,3855017.5851242873,239305.0
-2700092.1618280527,-4292613.232980851,3855010.664368902,239306.0
-2700096.733571012,-4292614.054163146,3855005.442849677,239307.0
-2700099.214308267,-4292626.63807068,3855001.0497864257,239308.0
-2700105.5494263265,-4292632.682587062,3855001.765240804,239309.0
-2700104.722179733,-4292618.255825731,3854996.726588576,239310.0
