X_u,Y_u,Z_u,RxTime_s
-2423922.9007356074,-3122696.581810974,3003843.5550513766,4451.0
-2424148.1692838953,-3122732.2753730435,3004069.7450213805,4452.0
-2424369.413652877,-3122769.440411921,3004286.288210546,4453.0
-2424592.0663501495,-3122807.2194942306,3004507.337208751,4454.0
-2424816.4353197827,-3122848.455296906,3004728.411229773,4455.0
-2347796.4463630975,-3077977.3000256047,2901907.664260703,4456.0
-2347866.349598196,-3077925.460709566,2901911.785304342,4457.0
-2347937.4342422807,-3077872.836383474,2901917.6678423705,4458.0
-2348008.4721567594,-3077816.216120069,2901925.12296668,4459.0
-2348080.92570336,-3077761.787754997,2901934.7535907067,4460.0
-2348151.585465709,-3077705.789442248,2901940.958697122,4461.0
-2348224.5685715564,-3077651.8052111464,2901951.3921586,4462.0
-2348296.22229851,-3077597.294206815,2901959.757656312,4463.0
-2348370.0614805124,-3077544.4761958173,2901969.2600902226,4464.0
-2348444.588252714,-3077492.9457303495,2901979.326530976,4465.0
-2348517.553043613,-3077438.930053468,2901987.717047748,4466.0
-2348590.4527315246,-3077387.1227588286,2901997.239133636,4467.0
-2348662.0602114443,-3077332.5165966866,2902005.5225165803,4468.0
-2348731.143875191,-3077274.040300237,2902013.7118189884,4469.0
-2348805.555789613,-3077223.4032694106,2902023.9187265197,4470.0
-2348880.1637235936,-3077172.472364648,2902032.6721993233,4471.0
-2348955.8331721793,-3077118.4777282286,2902044.077749622,4472.0
-2349027.1138409954,-3077061.8691374063,2902054.857430803,4473.0
-2349102.4913804857,-3077012.576227242,2902066.1570089674,4474.0
-2349175.920687243,-3076947.183879763,2902080.2331885165,4475.0
-2349250.886434175,-3076900.2537197447,2902089.4031933313,4476.0
-2349322.7325624432,-3076849.4475602587,2902098.702852981,4477.0
-2349397.8072457216,-3076791.7214354756,2902109.8458027137,4478.0
-2349472.6846250044,-3076745.184549482,2902119.7451707497,4479.0
-2349548.9743374884,-3076695.1736684204,2902131.6331368526,4480.0
-2349621.6446213196,-3076644.444065784,2902142.3580215354,4481.0
-2349701.506556136,-3076596.2291750927,2902156.737379708,4482.0
-2349776.986918904,-3076547.227950184,2902167.9911894277,4483.0
-2349853.1940876762,-3076499.8325069123,2902180.489035925,4484.0
-2349927.7029925557,-3076448.683487405,2902192.7250703615,4485.0
-2350005.610941017,-3076423.7972892965,2902198.827842595,4486.0
-2350087.017005206,-3076375.172669645,2902214.0498984386,4487.0
-2350159.261684781,-3076305.5130508784,2902230.3545452245,4488.0
-2350236.9288027734,-3076256.06391275,2902241.648383672,4489.0
-2350314.1816428243,-3076201.5233670864,2902255.4463796145,4490.0
-2350390.147866696,-3076153.0988074634,2902269.001356201,4491.0
-2350466.9162268527,-3076104.7756180894,2902281.441878083,4492.0
