X_u,Y_u,Z_u,RxTime_s
-2492718.753640746,-4277784.0030436795,4010526.4565566555,87043.0
-2492722.9888526252,-4277784.728391642,4010535.489026681,87044.0
-2492721.5000390764,-4277783.476932224,4010534.6710706246,87045.0
-2492723.4967888417,-4277795.603290079,4010547.783183036,87046.0
-2492723.9699688116,-4277803.455628602,4010550.631572232,87047.0
-2492723.0763245975,-4277798.3649339685,4010551.0229312144,87048.0
-2492724.671339262,-4277797.699250598,4010551.874988546,87049.0
-2492720.2000268586,-4277798.086076052,4010546.641826597,87050.0
-2492714.7272943235,-4277790.217510214,4010533.616158558,87051.0
-2492725.8652451937,-4277799.755675149,4010552.7161346613,87052.0
-2492720.5018273317,-4277797.519140545,4010545.686412007,87053.0
-2492724.3318135883,-4277800.615528115,4010553.770293762,87054.0
-2492721.5778949326,-4277796.1906162985,4010548.77029233,87055.0
-2492723.9213757887,-4277797.935235707,4010554.3903308315,87056.0
-2492726.9855298847,-4277799.714355641,4010565.665534663,87057.0
-2492728.417679889,-4277801.964418041,4010563.921299417,87058.0
-2492728.790608322,-4277800.497134556,4010561.041383206,87059.0
-2492724.0041166465,-4277800.279522046,4010555.3344065985,87060.0
-2492723.072371851,-4277797.20908724,4010546.875823305,87061.0
-2492722.529358725,-4277801.715058383,4010553.5415087193,87062.0
-2492720.7746144626,-4277800.616631126,4010551.376519316,87063.0
-2492717.9683964313,-4277802.244858941,4010548.2039861456,87064.0
-2492716.8647209695,-4277803.148939194,4010555.2546724346,87065.0
-2492712.8549607876,-4277807.380115526,4010553.913894424,87066.0
-2492709.772533063,-4277806.606686993,4010546.8620418133,87067.0
-2492707.873671113,-4277808.4434343465,4010552.4097797456,87068.0
-2492704.459905191,-4277807.239178197,4010552.3444428905,87069.0
-2492710.386414051,-4277809.595759242,4010558.65639543,87070.0
-2492703.4823981784,-4277804.064464807,4010553.4945317185,87071.0
-2492704.4182278113,-4277803.676651642,4010563.462768273,87072.0
-2492710.1658196994,-4277805.684185254,4010569.0850032526,87073.0
-2492709.8476129603,-4277804.144479829,4010572.3388925665,87074.0
-2492703.48074799,-4277800.899878346,4010565.835307144,87075.0
-2492701.071208307,-4277797.695237815,4010565.0855651284,87076.0
-2492702.723993177,-4277799.926805329,4010577.840082536,87077.0
-2492701.030340601,-4277798.253760551,4010576.885932456,87078.0
-2492700.7518944256,-4277794.769905798,4010570.5896931924,87079.0
-2492704.6677172924,-4277795.19803848,4010579.69323609,87080.0
-2492702.3154075695,-4277795.717548489,4010586.052949578,87081.0
-2492694.044591979,-4277789.730017437,4010592.667242614,87082.0
-2492691.5623884746,-4277786.762921686,4010597.0773177017,87083.0
-2492685.9951636647,-4277781.5601466205,4010602.769595956,87084.0
-2492680.3199502095,-4277777.730146939,4010606.4657830643,87085.0
-2492674.322285981,-4277774.097462018,4010613.5161044085,87086.0
-2492670.40929785,-4277771.3871685555,4010626.7005158425,87087.0
-2492664.403787985,-4277766.687244858,4010628.070957821,87088.0
-2492659.031080819,-4277759.543514506,4010631.9879773804,87089.0
-2492659.982901834,-4277762.276167749,4010645.8985984414,87090.0
-2492656.7627528203,-4277758.739600522,4010644.45389859,87091.0
-2492655.1219864814,-4277756.620791567,4010654.1599661587,87092.0
-2492648.273825354,-4277753.253982026,4010657.2429570444,87093.0
-2492642.8231324684,-4277752.694764657,4010658.615960434,87094.0
-2492637.4796176953,-4277752.490849618,4010659.733576974,87095.0
-2492631.709987936,-4277751.674644835,4010659.077262314,87096.0
-2492629.072100346,-4277751.350397193,4010666.9483950273,87097.0
-2492624.517941213,-4277750.972805252,4010666.024681723,87098.0
-2492621.428330558,-4277750.215463029,4010661.8775356,87099.0
-2492621.4176469,-4277747.752413672,4010663.383210681,87100.0
-2492616.9692269857,-4277747.70495848,4010667.2527806954,87101.0
-2492614.7326621423,-4277747.594208557,4010673.307173771,87102.0
-2492614.3069835627,-4277744.804684106,4010668.2688249066,87103.0
-2492610.571488101,-4277746.831593128,4010662.3020175844,87104.0
-2492613.8677424756,-4277752.829225643,4010675.2175489315,87105.0
-2492607.0938700843,-4277750.77781231,4010671.769004798,87106.0
-2492606.144582178,-4277763.418624291,4010686.5056333463,87107.0
-2492598.8343031555,-4277759.1452489905,4010686.141781448,87108.0
-2492595.994989281,-4277764.175071732,4010694.9772687242,87109.0
-2492586.4834493883,-4277760.447185459,4010687.744550107,87110.0
-2492576.8813493033,-4277765.175562496,4010694.1721104085,87111.0
-2492566.7365146764,-4277768.855788756,4010693.777075678,87112.0
-2492555.0814610785,-4277768.685604192,4010696.198096641,87113.0
-2492544.4390621474,-4277771.7960882345,4010701.3994120895,87114.0
-2492535.9886181033,-4277777.824630245,4010703.8725841055,87115.0
-2492524.6841033576,-4277782.185720976,4010706.916218847,87116.0
-2492516.8844323023,-4277787.945781786,4010714.061776665,87117.0
-2492509.4458868005,-4277792.747081067,4010716.7924207975,87118.0
-2492496.499225927,-4277791.881091594,4010711.5920340093,87119.0
-2492484.447570361,-4277794.561260329,4010714.906061695,87120.0
-2492475.388595726,-4277800.128746472,4010720.944119852,87121.0
-2492463.877823538,-4277804.05676515,4010720.920523472,87122.0
-2492455.517395571,-4277809.480213718,4010726.3840667736,87123.0
-2492440.556138438,-4277810.538985136,4010720.162129033,87124.0
-2492431.2357560243,-4277815.827370523,4010725.410251607,87125.0
-2492416.534364011,-4277818.352385156,4010725.2540436834,87126.0
-2492404.9421907845,-4277821.22388244,4010730.524744006,87127.0
-2492394.4399970896,-4277829.273517709,4010742.942455688,87128.0
-2492383.920443105,-4277832.285192534,4010747.3589203693,87129.0
-2492370.3224123633,-4277836.790135274,4010755.785141054,87130.0
-2492358.3483656235,-4277838.681534687,4010757.699036822,87131.0
-2492347.9384167874,-4277839.119200283,4010764.611477186,87132.0
-2492334.480664592,-4277850.864481608,4010771.1059770864,87133.0
-2492320.362812719,-4277846.864286775,4010771.208138869,87134.0
-2492309.8560032696,-4277852.583690185,4010782.083265466,87135.0
-2492296.838057348,-4277853.695649053,4010789.2179633314,87136.0
-2492286.4363849284,-4277857.403464408,4010798.4053772227,87137.0
-2492275.1682260227,-4277856.431278883,4010804.7753058164,87138.0
-2492259.6395826573,-4277850.989599098,4010806.3016713457,87139.0
-2492244.1944772927,-4277852.395617972,4010808.1628256687,87140.0
-2492240.857588725,-4277857.91384648,4010828.814626487,87141.0
-2492232.5686160955,-4277860.111885853,4010836.878653774,87142.0
-2492225.3631095984,-4277865.38273234,4010845.745133341,87143.0
-2492218.6379819564,-4277858.347204491,4010851.911136536,87144.0
-2492213.0168899633,-4277860.338549717,4010861.290994869,87145.0
-2492202.7707090313,-4277858.525856993,4010869.9838576163,87146.0
-2492189.634178917,-4277842.629793971,4010864.475025789,87147.0
-2492181.735555059,-4277842.342214117,4010875.801451212,87148.0
-2492172.994066992,-4277833.550098514,4010880.9037316674,87149.0
-2492161.540949852,-4277829.320859853,4010890.832107266,87150.0
-2492156.6738770315,-4277826.606209139,4010901.4283606536,87151.0
-2492146.595213702,-4277821.124775937,4010908.5084558,87152.0
-2492141.702330583,-4277821.502906994,4010926.3725269292,87153.0
-2492128.609687639,-4277815.402240098,4010932.193374604,87154.0
-2492119.168762968,-4277811.029123474,4010934.2400805303,87155.0
-2492109.8492920124,-4277817.210618174,4010954.9665526305,87156.0
-2492098.833365676,-4277806.299888505,4010955.5367329135,87157.0
-2492090.9567460413,-4277805.485447662,4010964.9884136408,87158.0
-2492081.252531144,-4277806.023864131,4010970.9999624873,87159.0
-2492070.610332624,-4277803.528249437,4010972.61299936,87160.0
-2492063.060577881,-4277804.939076919,4010985.3418193,87161.0
-2492052.3672957118,-4277804.945514638,4010992.931262298,87162.0
-2492043.333605651,-4277803.937366839,4010998.511713987,87163.0
-2492030.1433353745,-4277802.86905702,4011003.647321267,87164.0
-2492019.438165752,-4277803.525577416,4011011.115328799,87165.0
-2492011.413704018,-4277804.298795914,4011019.7547726636,87166.0
-2491999.5424725297,-4277801.297740526,4011022.1397685967,87167.0
-2491986.238787101,-4277799.105134756,4011025.7951654447,87168.0
-2491976.519436078,-4277799.651777699,4011036.219939668,87169.0
-2491967.538195726,-4277801.834925305,4011047.700414164,87170.0
-2491957.7654608786,-4277802.70365878,4011053.0867171427,87171.0
-2491949.91467635,-4277803.829500744,4011064.373884258,87172.0
-2491937.923076788,-4277800.742042915,4011066.7413243717,87173.0
-2491927.666409434,-4277802.117152184,4011080.1630162788,87174.0
-2491920.417218583,-4277801.912597127,4011087.6960733267,87175.0
-2491906.059768813,-4277799.419038022,4011088.6185483974,87176.0
-2491894.2302708584,-4277798.557073424,4011090.105885019,87177.0
-2491887.351812641,-4277801.170378109,4011102.187497164,87178.0
-2491878.6496765544,-4277801.081621863,4011107.1736686626,87179.0
-2491864.648346321,-4277797.2797007365,4011110.8562382357,87180.0
-2491856.1177718113,-4277794.919021894,4011119.206710807,87181.0
-2491846.3214930994,-4277791.672388936,4011128.1169235613,87182.0
-2491837.740434989,-4277787.808993495,4011135.4680613847,87183.0
-2491827.259425423,-4277784.023569386,4011149.4778735354,87184.0
-2491822.1143880235,-4277785.648154061,4011166.272590071,87185.0
-2491812.6246122136,-4277784.050889129,4011177.2034277534,87186.0
-2491796.86413519,-4277780.364231901,4011170.751614619,87187.0
-2491782.161093223,-4277777.503631468,4011169.727093548,87188.0
-2491774.05450133,-4277778.359996112,4011184.572078618,87189.0
-2491764.702411283,-4277783.947332519,4011196.6213813894,87190.0
-2491752.265240289,-4277789.709774981,4011202.2132158643,87191.0
-2491737.8737917114,-4277785.373930712,4011202.5129025704,87192.0
-2491720.9706177725,-4277785.769791018,4011203.929239648,87193.0
-2491712.068893068,-4277791.449981757,4011208.133494589,87194.0
-2491700.039358942,-4277796.408576854,4011214.9383118167,87195.0
-2491687.263478596,-4277797.746464043,4011214.8167413534,87196.0
-2491677.3667460997,-4277803.153652883,4011225.7195366765,87197.0
-2491659.2036825763,-4277800.929535785,4011220.060195141,87198.0
-2491649.8023003563,-4277803.671436863,4011226.05193747,87199.0
-2491642.6467928854,-4277810.278501284,4011234.5347010205,87200.0
-2491628.6631567646,-4277811.882066986,4011238.7736950903,87201.0
-2491615.6235143756,-4277812.9459557105,4011238.4049006472,87202.0
-2491603.8146275217,-4277817.584571162,4011244.188508137,87203.0
-2491591.7414260274,-4277820.101122232,4011248.8077269876,87204.0
-2491578.350095998,-4277822.616592825,4011256.038578827,87205.0
-2491567.324629693,-4277827.911728422,4011268.0645275894,87206.0
-2491553.316967895,-4277830.771779326,4011265.5470937574,87207.0
-2491541.018767719,-4277835.3643593285,4011275.1948800376,87208.0
-2491528.8717031847,-4277837.93914076,4011275.9159517554,87209.0
-2491517.5835515726,-4277841.993387148,4011281.5092422552,87210.0
-2491504.5987653476,-4277843.160041421,4011280.5392514267,87211.0
-2491493.5796588724,-4277844.436422261,4011281.8135311576,87212.0
-2491482.997304148,-4277846.828202326,4011278.0289411102,87213.0
-2491469.450474643,-4277847.181407354,4011269.3000130816,87214.0
-2491459.3912036056,-4277852.152992233,4011265.683043176,87215.0
-2491451.418179633,-4277861.39039469,4011273.274052351,87216.0
-2491440.452922821,-4277866.690922003,4011277.854401512,87217.0
-2491430.264379343,-4277871.77769091,4011274.589299336,87218.0
-2491423.36129204,-4277878.813311978,4011273.4003967964,87219.0
