X_u,Y_u,Z_u,RxTime_s
-2696020.589112638,-4297842.399942002,3852334.0172030674,403093.0
-2696026.28888763,-4297827.673889159,3852338.4797532624,403094.0
-2696038.3631012347,-4297820.240949776,3852350.256366021,403095.0
-2696047.275448371,-4297801.992632527,3852353.791937792,403096.0
-2696053.934613592,-4297792.170997318,3852359.671225237,403097.0
-2696067.162330166,-4297780.005007514,3852368.2597159096,403098.0
-2696073.6720278715,-4297767.821490044,3852369.260803412,403099.0
-2696082.725927945,-4297755.733671589,3852377.8182668453,403100.0
-2696090.050478215,-4297747.384345534,3852382.2707535513,403101.0
-2696098.9974714294,-4297733.393577709,3852385.2923611216,403102.0
-2696108.135921211,-4297726.268179001,3852392.3939867597,403103.0
-2696114.2894841153,-4297718.775031343,3852396.170438585,403104.0
-2696123.1398545965,-4297714.856602222,3852405.601199589,403105.0
-2696129.567816938,-4297702.582343281,3852409.281220577,403106.0
-2696133.366566277,-4297695.63767541,3852410.152584206,403107.0
-2696139.1367499963,-4297688.162625447,3852410.7175949896,403108.0
-2696141.042812154,-4297685.191939779,3852409.8689063955,403109.0
-2696146.5303429626,-4297679.828278528,3852414.341139796,403110.0
-2696149.7597998083,-4297670.327341928,3852418.2795412494,403111.0
-2696153.5384899247,-4297669.53192166,3852420.753404907,403112.0
-2696155.2342132465,-4297667.974202227,3852423.4391783318,403113.0
-2696154.396593107,-4297666.810094243,3852423.1020674286,403114.0
-2696153.102746121,-4297668.349862139,3852421.6091413284,403115.0
-2696151.8591680755,-4297668.266822521,3852423.112458135,403116.0
-2696157.5969078746,-4297669.705826006,3852425.197559075,403117.0
-2696159.0552222542,-4297670.809129235,3852422.407147955,403118.0
-2696156.0336438897,-4297664.992314203,3852420.282298994,403119.0
-2696160.341191093,-4297667.285486338,3852426.0335707664,403120.0
-2696164.124331049,-4297674.449962341,3852427.2786665545,403121.0
-2696160.630724517,-4297671.7097659465,3852423.443625035,403122.0
-2696161.3451815415,-4297667.952646651,3852426.7281021075,403123.0
-2696162.0237653395,-4297672.447866356,3852428.2436386626,403124.0
-2696162.1732652057,-4297671.685729842,3852424.189414101,403125.0
-2696162.506529694,-4297671.431636769,3852424.423850901,403126.0
-2696161.081408572,-4297670.290642468,3852422.1788092568,403127.0
-2696163.559472979,-4297674.8660221435,3852425.769232036,403128.0
-2696166.064608619,-4297679.269890221,3852426.708817534,403129.0
-2696163.8631688543,-4297674.6178424535,3852423.54214572,403130.0
-2696158.881757561,-4297675.131310681,3852427.2523707487,403131.0
-2696163.8861112427,-4297675.692701597,3852430.563749641,403132.0
-2696156.601960595,-4297669.453045059,3852425.6554100327,403133.0
-2696162.0919523533,-4297667.815348539,3852425.6833460187,403134.0
-2696165.275990149,-4297664.806375406,3852426.1570631056,403135.0
-2696170.4015747434,-4297658.407128143,3852429.873111089,403136.0
-2696173.8022950916,-4297650.151549715,3852432.5896279486,403137.0
-2696180.13714868,-4297642.019754319,3852435.768986655,403138.0
-2696185.5471229656,-4297631.891606774,3852437.624076604,403139.0
-2696194.003485413,-4297624.852572022,3852447.819088896,403140.0
-2696206.5305461963,-4297621.88177734,3852457.0194307417,403141.0
-2696212.4040979836,-4297608.724600297,3852462.0565792294,403142.0
-2696218.4588617273,-4297601.8334770575,3852466.6052131583,403143.0
-2696228.151328077,-4297590.565154309,3852473.7802578975,403144.0
-2696234.038056514,-4297577.454036161,3852465.840725969,403145.0
-2696245.3323592157,-4297566.384203268,3852474.864182957,403146.0
-2696256.4096250744,-4297554.940823674,3852486.55547967,403147.0
-2696262.540451959,-4297542.531564967,3852490.557699479,403148.0
-2696269.516868585,-4297528.521177759,3852492.6018107384,403149.0
-2696281.0890430436,-4297518.792053589,3852498.845704909,403150.0
-2696291.433881316,-4297511.873300098,3852508.0903459196,403151.0
-2696303.5243759206,-4297502.638827566,3852516.2872399935,403152.0
-2696302.666730441,-4297483.80126831,3852516.2277985555,403153.0
-2696312.0125043145,-4297473.90580429,3852525.778011507,403154.0
-2696332.2700833185,-4297467.229013571,3852537.057360569,403155.0
-2696336.5181970717,-4297449.177579109,3852535.473549754,403156.0
-2696344.3671378605,-4297436.144793611,3852542.85877456,403157.0
-2696359.056215531,-4297424.840005208,3852551.191673036,403158.0
-2696371.9951258865,-4297412.728294601,3852557.398007864,403159.0
