X_u,Y_u,Z_u,RxTime_s
-2695317.6289421534,-4298924.083619781,3851586.7987665734,230873.0
-2695322.414802165,-4298919.859194726,3851587.128545191,230874.0
-2695338.8979474106,-4298914.583180516,3851605.8234355934,230875.0
-2695346.80690281,-4298911.979385442,3851610.6285280613,230876.0
-2695352.095865393,-4298910.317101618,3851613.619227506,230877.0
-2695362.632153881,-4298911.048429524,3851621.6284331954,230878.0
-2695361.785190233,-4298902.558479221,3851622.4248216725,230879.0
-2695363.525011991,-4298894.6256199,3851625.56921556,230880.0
-2695368.67130736,-4298885.913510376,3851628.27167192,230881.0
-2695374.7282409277,-4298879.694434943,3851633.9638446267,230882.0
-2695384.398566444,-4298883.0626359945,3851639.390347302,230883.0
-2695386.756237113,-4298868.350433126,3851640.5396087784,230884.0
-2695397.9067824883,-4298862.465500039,3851645.760213285,230885.0
-2695408.0333717256,-4298859.120573099,3851652.1386050377,230886.0
-2695413.4643642846,-4298848.553446612,3851654.3774236497,230887.0
-2695423.5176623804,-4298835.29684058,3851661.5451867785,230888.0
-2695419.890901574,-4298816.793532181,3851668.7138776947,230889.0
-2695427.1319315042,-4298805.16054661,3851673.2898743795,230890.0
-2695439.121846425,-4298799.555295533,3851677.230898443,230891.0
-2695448.277172559,-4298792.078482236,3851682.918227338,230892.0
-2695456.2957339142,-4298776.102005249,3851694.0608034567,230893.0
-2695463.0869491994,-4298767.460165309,3851697.2333936677,230894.0
-2695478.311033623,-4298770.430848761,3851705.0105837006,230895.0
-2695484.4422261682,-4298759.11736454,3851714.295423213,230896.0
-2695495.6511733695,-4298749.763801849,3851720.719547165,230897.0
-2695506.0565904663,-4298741.739771924,3851728.535117164,230898.0
-2695512.3834578153,-4298727.080793805,3851731.229671338,230899.0
-2695513.9043904925,-4298707.259409867,3851738.686132659,230900.0
-2695518.4844379723,-4298687.290206387,3851742.3296129038,230901.0
-2695533.0640953,-4298681.328115053,3851748.430989723,230902.0
-2695549.2254277845,-4298679.732189696,3851754.9497342813,230903.0
-2695562.6766296453,-4298672.801946235,3851764.695071691,230904.0
-2695569.7442538054,-4298664.098108616,3851774.1222212827,230905.0
-2695579.256938156,-4298658.619742489,3851779.2123331204,230906.0
-2695573.1670590346,-4298636.3216052605,3851785.4993518153,230907.0
-2695581.6036328287,-4298626.820006333,3851790.423261448,230908.0
-2695589.30921412,-4298615.230826993,3851796.476937546,230909.0
-2695600.9042252605,-4298601.536691103,3851800.7129930654,230910.0
-2695604.2466748217,-4298587.28952798,3851806.1162996353,230911.0
-2695608.871599295,-4298565.760641095,3851810.816646826,230912.0
-2695617.819076135,-4298556.753329298,3851816.1430280027,230913.0
-2695615.5933775017,-4298548.443047239,3851820.6992092286,230914.0
-2695620.5797490855,-4298535.425988514,3851827.5366284894,230915.0
-2695634.1169497343,-4298536.305370108,3851837.1264848034,230916.0
-2695640.4689451144,-4298509.3331568325,3851847.051455899,230917.0
-2695646.4692119197,-4298501.037468817,3851852.959600774,230918.0
-2695670.8712103986,-4298496.676311265,3851862.90882277,230919.0
-2695678.956761165,-4298493.009617355,3851869.541328293,230920.0
-2695682.824751494,-4298476.38090837,3851875.8576918826,230921.0
-2695690.200836923,-4298453.730133494,3851880.2594314767,230922.0
-2695696.6974251852,-4298446.967915403,3851887.1278317934,230923.0
-2695701.4160695258,-4298446.183368032,3851896.7869226816,230924.0
-2695715.548602135,-4298443.469001171,3851904.8899843846,230925.0
-2695724.9446825935,-4298446.262991404,3851912.2876328127,230926.0
-2695723.678494561,-4298431.8973999005,3851915.749147393,230927.0
-2695749.9285515375,-4298450.42928894,3851925.521815798,230928.0
-2695763.3073964533,-4298443.535893327,3851929.8065697877,230929.0
-2695734.0191278495,-4298412.907943781,3851928.166565426,230930.0
-2695741.274960256,-4298413.513286337,3851936.0832079784,230931.0
-2695742.8071465804,-4298407.641599074,3851941.1448367178,230932.0
-2695736.858758513,-4298403.071807275,3851935.017205552,230933.0
-2695739.758477354,-4298403.0115964,3851935.5177510106,230934.0
