X_u,Y_u,Z_u,RxTime_s
-2700108.299483674,-4293230.897137473,3854817.705063113,348106.0
-2700108.4598232936,-4293229.566677751,3854813.6522030886,348107.0
-2700103.910357431,-4293227.326160618,3854815.996854581,348108.0
-2700103.8178315484,-4293241.460679985,3854819.9320024704,348109.0
-2700101.305891012,-4293238.572886334,3854815.563415315,348110.0
-2700094.868323764,-4293235.078162498,3854812.2956933924,348111.0
-2700098.2569923657,-4293244.861618557,3854809.3637050707,348112.0
-2700099.0542314295,-4293226.463123056,3854814.844067913,348113.0
-2700095.2962618507,-4293222.433495201,3854819.761546677,348114.0
-2700094.495488102,-4293224.5678483695,3854819.5260556964,348115.0
-2700093.63885907,-4293226.455640484,3854821.0938411714,348116.0
-2700092.845440676,-4293222.338625868,3854820.839852007,348117.0
-2700090.2705919286,-4293230.368804352,3854824.884479962,348118.0
-2700088.397701156,-4293224.801287331,3854820.182943453,348119.0
-2700088.528123766,-4293224.5402344465,3854820.7068861434,348120.0
-2700086.454788246,-4293227.921856764,3854823.356081044,348121.0
-2700085.135879782,-4293227.784955639,3854827.3771569594,348122.0
-2700084.4560779887,-4293230.238072774,3854831.0894056023,348123.0
-2700087.584203998,-4293235.978500215,3854834.143797647,348124.0
-2700083.7798201726,-4293236.66729417,3854835.1243449934,348125.0
-2700081.0188999726,-4293237.535647047,3854830.9415189344,348126.0
-2700077.563650016,-4293240.195460891,3854822.4410508275,348127.0
-2700076.5764092584,-4293240.541400557,3854825.7672798526,348128.0
-2700071.5253081773,-4293234.104842518,3854824.603684067,348129.0
-2700072.414386629,-4293239.145420137,3854826.735603551,348130.0
-2700069.3378543616,-4293240.783622867,3854829.458126021,348131.0
-2700061.4156074054,-4293234.609421744,3854823.9748454527,348132.0
-2700061.2554821293,-4293231.665972722,3854827.379581227,348133.0
-2700055.1974464008,-4293231.832864196,3854830.878405598,348134.0
-2700065.464365974,-4293236.047293233,3854842.818279899,348135.0
-2700062.832987859,-4293237.900945329,3854844.81795509,348136.0
-2700059.9371533836,-4293239.652608039,3854844.823186203,348137.0
-2700061.5851299157,-4293238.315334199,3854841.586349984,348138.0
-2700057.8495853078,-4293236.099777151,3854842.5353339645,348139.0
-2700056.981142823,-4293240.459817123,3854843.409544428,348140.0
-2700052.277502099,-4293240.148018851,3854842.180719276,348141.0
-2700052.5138529264,-4293236.295003044,3854841.3444993356,348142.0
-2700053.1781659382,-4293237.250252606,3854841.16145569,348143.0
-2700055.33000741,-4293241.429916315,3854845.0088146264,348144.0
-2700052.7505924776,-4293241.256397484,3854849.1482381076,348145.0
-2700052.3705116445,-4293241.321978264,3854839.793977104,348146.0
-2700055.546205756,-4293237.219781181,3854839.2693791687,348147.0
-2700050.4206861774,-4293243.008476533,3854837.377294335,348148.0
-2700043.777120793,-4293240.03293366,3854832.018991842,348149.0
-2700038.4928756473,-4293237.32116041,3854833.9057436124,348150.0
-2700040.1745135593,-4293238.86858994,3854839.72649136,348151.0
-2700045.094655708,-4293242.094757026,3854839.8311386444,348152.0
-2700043.4197506905,-4293244.936847134,3854842.6463883813,348153.0
-2700038.301119504,-4293244.869765266,3854845.606119249,348154.0
-2700034.39657397,-4293244.008087131,3854849.244595652,348155.0
-2700035.929880819,-4293246.018510957,3854848.7188434033,348156.0
-2700036.7940814043,-4293248.016977675,3854848.7397875735,348157.0
-2700035.855882116,-4293247.336577687,3854847.2774696928,348158.0
-2700038.389826201,-4293250.029887502,3854849.452933464,348159.0
-2700035.635215434,-4293249.440235053,3854843.2987794243,348160.0
-2700027.640942918,-4293245.616128947,3854838.982543776,348161.0
-2700027.278084183,-4293246.593916668,3854843.639494511,348162.0
-2700028.411290794,-4293250.6394645525,3854846.976408592,348163.0
-2700030.283416617,-4293251.881690861,3854846.2872843035,348164.0
-2700026.2710003606,-4293251.746656255,3854845.6580544934,348165.0
-2700023.851614403,-4293251.358705024,3854839.0991534926,348166.0
-2700024.757259181,-4293251.899042524,3854841.9192331536,348167.0
-2700020.7974299337,-4293251.897133515,3854844.596095742,348168.0
-2700020.693583798,-4293252.29874866,3854844.396828064,348169.0
-2700020.3566520843,-4293255.311874371,3854847.6825733176,348170.0
-2700018.574493777,-4293256.273047379,3854842.42652725,348171.0
-2700014.807302041,-4293258.747212934,3854840.126336342,348172.0
-2700013.8046795684,-4293260.917722532,3854842.1995826713,348173.0
-2700011.683858128,-4293278.848429123,3854845.4059334127,348174.0
-2700010.997575665,-4293260.472922891,3854841.354541356,348175.0
-2700008.78321315,-4293260.831979607,3854840.570674683,348176.0
-2700006.9733493384,-4293266.6297374945,3854841.1766734375,348177.0
-2700009.1990111517,-4293264.155013748,3854847.6012424664,348178.0
-2700005.1194956573,-4293261.997168615,3854842.60625308,348179.0
-2700002.389382348,-4293264.65472547,3854843.5509319077,348180.0
-2700005.0873591844,-4293268.381908532,3854848.6248926236,348181.0
-2700004.0044939443,-4293266.371610371,3854848.758231408,348182.0
-2700001.2527672527,-4293266.31663355,3854843.0887815873,348183.0
-2699999.4659734997,-4293268.221000411,3854842.1632066085,348184.0
