X_u,Y_u,Z_u,RxTime_s
-2695318.415536318,-4298685.767715364,3851732.864686029,596811.0
-2695317.589746293,-4298686.181204876,3851728.912427847,596812.0
-2695316.5446389825,-4298685.389246871,3851727.5377600663,596813.0
-2695312.4483687608,-4298684.981066901,3851728.8162822216,596814.0
-2695312.807920456,-4298684.949372026,3851728.857016421,596815.0
-2695313.993256415,-4298684.049724638,3851728.7769061537,596816.0
-2695311.8715634104,-4298681.001472398,3851728.0604115166,596817.0
-2695310.237902088,-4298681.362861097,3851730.2464622944,596818.0
-2695311.144732279,-4298680.443712006,3851730.904028837,596819.0
-2695306.726003133,-4298677.862006054,3851734.1305857613,596820.0
-2695305.8581142374,-4298677.393836302,3851736.6851445353,596821.0
-2695308.522990664,-4298678.894519513,3851743.68883874,596822.0
-2695304.972772617,-4298674.159264734,3851742.1873510713,596823.0
-2695305.421700422,-4298675.820408511,3851742.3056216417,596824.0
-2695303.7400633697,-4298678.146599548,3851742.875933702,596825.0
-2695300.492134734,-4298676.196869636,3851743.937360144,596826.0
-2695300.36736549,-4298675.970608574,3851742.9818151663,596827.0
-2695300.935494743,-4298675.878957051,3851743.2934835474,596828.0
-2695296.6012321734,-4298674.7100530695,3851740.4660769333,596829.0
-2695293.1671934742,-4298672.909121488,3851738.778800238,596830.0
-2695291.0186151564,-4298672.87476828,3851736.822060253,596831.0
-2695293.216656858,-4298679.805809569,3851741.6036697747,596832.0
-2695293.6292941184,-4298672.388644289,3851740.3074108865,596833.0
-2695291.4133261633,-4298675.111462476,3851742.03738343,596834.0
-2695289.936355756,-4298678.547745864,3851744.749044193,596835.0
-2695287.328029109,-4298674.671449015,3851745.5000031805,596836.0
-2695291.4332966516,-4298675.851845665,3851748.1768033835,596837.0
-2695295.9246331514,-4298678.874328411,3851754.7364338688,596838.0
-2695295.8092222414,-4298679.210471502,3851759.2930668844,596839.0
-2695287.9665352525,-4298673.647114246,3851753.8611859945,596840.0
-2695288.9020290915,-4298674.741427432,3851755.2770438124,596841.0
-2695285.1584685445,-4298672.664722364,3851755.0174369025,596842.0
-2695287.4829825973,-4298674.6001802515,3851762.5134881777,596843.0
-2695290.8519946327,-4298675.123568568,3851773.5111120706,596844.0
-2695287.370459217,-4298676.967792773,3851774.852566057,596845.0
-2695287.0601317184,-4298677.261794562,3851773.4841693514,596846.0
-2695284.5800096532,-4298673.2122723665,3851777.766521066,596847.0
-2695274.1995178782,-4298665.676646539,3851765.4421223467,596848.0
-2695273.955004837,-4298665.0430504065,3851766.0863272785,596849.0
-2695269.964811462,-4298662.121632317,3851759.078835761,596850.0
-2695269.365868533,-4298661.09632405,3851758.498491312,596851.0
-2695267.5697094416,-4298661.256232245,3851758.954865789,596852.0
-2695271.0957568153,-4298663.240476883,3851759.5467908583,596853.0
-2695269.1798199513,-4298664.851259732,3851762.1874658726,596854.0
-2695268.8002615874,-4298664.747266739,3851763.489974295,596855.0
-2695268.3715030663,-4298664.475459604,3851765.0503365016,596856.0
-2695267.808335839,-4298665.072547767,3851769.2128972127,596857.0
-2695272.0489458325,-4298671.784479913,3851777.2276899726,596858.0
-2695268.3350065975,-4298667.836926708,3851767.706902136,596859.0
-2695274.2517684773,-4298676.840999927,3851774.571006876,596860.0
-2695270.684853318,-4298674.870985638,3851773.8531372324,596861.0
-2695270.5565698696,-4298674.191532805,3851775.579518493,596862.0
-2695267.5076093236,-4298671.32647682,3851778.6258973796,596863.0
-2695268.1212844565,-4298669.378864976,3851774.300547041,596864.0
