X_u,Y_u,Z_u,RxTime_s
,,,1.0
,,,0.0
,,,2.0
,,,0.0
,,,3.0
,,,0.0
,,,4.0
,,,0.0
,,,5.0
,,,0.0
,,,1.0
,,,0.0
,,,598862.0
,,,0.0
,,,598862.0
,,,0.0
,,,598863.0
,,,0.0
,,,598863.0
1296379.102769426,6493242.683071878,-6184915.800241839,0.0
-2694688.2807628103,-4298935.759863728,3851908.805173165,598864.0
-2694689.363775759,-4298930.893429304,3851904.642023869,598865.0
-2694690.4176809513,-4298932.424094958,3851907.887991417,598866.0
-2694694.2762923543,-4298933.389176556,3851910.47379931,598867.0
-2694699.3287810637,-4298924.894289527,3851901.5815244745,598868.0
-2694696.281066984,-4298927.487671529,3851901.8415153692,598869.0
-2694692.9899550644,-4298928.141543298,3851890.662325188,598870.0
-2694694.569380657,-4298921.532983213,3851889.654105205,598871.0
-2694695.1030714503,-4298916.61328998,3851892.0119053973,598872.0
-2694712.7517447183,-4298939.615602301,3851903.152447478,598873.0
-2694709.6239334233,-4298937.550870554,3851899.207485434,598874.0
-2694693.262141632,-4298921.359757723,3851891.668951061,598875.0
-2694682.5061477623,-4298932.126597186,3851900.9883379503,598876.0
-2694681.663405511,-4298928.042782505,3851900.4877558206,598877.0
-2694684.248496932,-4298925.565810143,3851895.0241174535,598878.0
-2694686.4371554125,-4298924.224533029,3851891.80361847,598879.0
-2694686.6355671836,-4298924.815045272,3851897.1123917713,598880.0
-2694693.184539167,-4298934.26721965,3851897.175225708,598881.0
-2694697.9191698884,-4298939.175128158,3851899.3429626203,598882.0
-2694697.6436333167,-4298933.768075927,3851894.741038145,598883.0
-2694692.1143454644,-4298928.530377131,3851890.8588859267,598884.0
-2694699.590298672,-4298936.099309181,3851894.3852456766,598885.0
-2694690.5388806374,-4298923.890646555,3851889.7206741255,598886.0
-2694689.972822732,-4298920.254559321,3851882.704903037,598887.0
-2694689.382252424,-4298912.188969346,3851880.5683623427,598888.0
-2694692.456004596,-4298916.544278303,3851883.8882617573,598889.0
-2694697.115586056,-4298922.024876436,3851885.1610640907,598890.0
-2694699.854312436,-4298926.380623825,3851886.362637198,598891.0
-2694703.4296104023,-4298925.090294506,3851885.8048850647,598892.0
-2694705.5679579247,-4298928.077973291,3851883.924750106,598893.0
-2694699.54219784,-4298922.257173244,3851879.665331529,598894.0
-2694695.964771144,-4298918.13931353,3851874.827057547,598895.0
-2694695.8145792037,-4298918.108736478,3851871.3205043036,598896.0
-2694701.170829557,-4298931.96627799,3851869.946132573,598897.0
-2694696.1975319656,-4298925.5098246895,3851859.7876935005,598898.0
-2694695.962176168,-4298925.192072031,3851858.797320023,598899.0
-2694694.6203542,-4298926.916909046,3851860.19584848,598900.0
-2694692.0860461383,-4298927.065696738,3851860.496185639,598901.0
-2694691.949845009,-4298922.1134423055,3851857.086014048,598902.0
-2694692.273328739,-4298922.772062341,3851859.123324859,598903.0
-2694693.3894440015,-4298923.023990233,3851860.2382903066,598904.0
-2694695.1084708334,-4298921.328111859,3851857.254132601,598905.0
-2694690.608704947,-4298941.522676776,3851855.8220886528,598906.0
-2694698.3272584835,-4298933.15979993,3851863.3294404754,598907.0
-2694698.947352843,-4298925.521402421,3851857.427975733,598908.0
-2694700.165842669,-4298927.7058375,3851859.301287793,598909.0
-2694733.2948795957,-4298961.623417521,3851872.9277003515,598910.0
-2694730.000229416,-4298946.472055159,3851862.8755679675,598911.0
-2694731.2854234334,-4298950.822463088,3851866.0309727066,598912.0
-2694725.6923156027,-4298941.398602063,3851861.411356966,598913.0
-2694729.883999632,-4298948.137880622,3851861.646169732,598914.0
-2694729.567962701,-4298951.367836751,3851851.91786553,598915.0
-2694730.235176474,-4298949.6836078735,3851849.0050237835,598916.0
-2694727.0641894187,-4298942.17627784,3851836.886670124,598917.0
-2694721.9855506197,-4298933.597859045,3851824.1512790746,598918.0
-2694718.726673225,-4298933.391821505,3851825.2816177853,598919.0
-2694708.2297084746,-4298944.846902723,3851810.450164521,598920.0
-2694708.3191250972,-4298953.628352284,3851811.7014785972,598921.0
-2694706.6447687885,-4298962.3616853,3851813.9617955894,598922.0
-2694703.9686213783,-4298959.650106331,3851805.5269842455,598923.0
-2694710.103571466,-4298958.263618539,3851810.3551745447,598924.0
-2694706.431643057,-4298959.6346034175,3851811.998242724,598925.0
-2694711.3199862526,-4298965.601763652,3851819.9035617104,598926.0
-2694704.6635359842,-4298954.405909935,3851811.4930868815,598927.0
-2694712.4315838795,-4298955.967428853,3851815.41620035,598928.0
-2694715.9626590125,-4298947.416832626,3851798.3886454357,598929.0
-2694704.516816455,-4298928.85102618,3851794.0456146495,598930.0
-2694701.2842697306,-4298921.1174622495,3851786.463888887,598931.0
-2694701.2367005902,-4298925.083989529,3851786.6026869365,598932.0
-2694705.423206119,-4298925.834018806,3851787.743971945,598933.0
-2694709.465281044,-4298928.00518696,3851793.3409519806,598934.0
-2694709.9245321155,-4298926.261817398,3851791.6751198783,598935.0
-2694712.788733618,-4298922.105445147,3851788.0808781716,598936.0
-2694717.035041099,-4298912.613940462,3851780.1317051086,598937.0
-2694720.560434859,-4298918.791689644,3851786.5310002505,598938.0
-2694722.827349647,-4298920.604748409,3851788.2959117284,598939.0
-2694722.9500151696,-4298915.426088142,3851785.5653421804,598940.0
-2694725.8403609213,-4298916.574211546,3851791.935494277,598941.0
-2694722.0981891304,-4298916.110568394,3851795.197641751,598942.0
-2694724.3733340125,-4298917.991281243,3851795.783343081,598943.0
-2694724.999868302,-4298919.262882873,3851795.712693226,598944.0
-2694726.3742428715,-4298917.035395966,3851792.9122294746,598945.0
-2694724.6471606335,-4298918.071247696,3851798.23877437,598946.0
-2694720.5468181665,-4298913.505838185,3851792.0233050324,598947.0
-2694723.5481352257,-4298909.351081859,3851795.3976889527,598948.0
-2694724.5096032764,-4298905.833590759,3851794.6992429206,598949.0
-2694724.7043209677,-4298904.520852137,3851791.4147502603,598950.0
-2694724.3310219557,-4298901.825874945,3851791.1366381403,598951.0
-2694722.441392811,-4298892.959309032,3851777.8957779016,598952.0
-2694726.0842376123,-4298893.287829394,3851779.896020047,598953.0
-2694731.360398257,-4298904.676469905,3851805.4017247465,598954.0
-2694733.5617581527,-4298902.824570627,3851806.19804213,598955.0
-2694732.2371165967,-4298897.043214741,3851795.0272425944,598956.0
-2694728.012868983,-4298889.590185148,3851782.18603625,598957.0
-2694732.1794033987,-4298898.132357746,3851789.9058083203,598958.0
-2694731.126157525,-4298899.615318446,3851788.1498878207,598959.0
-2694734.6719403034,-4298894.520619431,3851782.134983754,598960.0
-2694736.681427156,-4298893.998882644,3851789.380629123,598961.0
-2694736.9424381936,-4298893.295336916,3851788.3472481743,598962.0
-2694743.1050805855,-4298901.204766565,3851793.8150078445,598963.0
-2694748.9860703712,-4298906.526254373,3851800.74968133,598964.0
-2694748.7620081906,-4298912.474015274,3851806.9565308667,598965.0
-2694746.7535711993,-4298907.638277017,3851799.797848679,598966.0
-2694746.9678906472,-4298905.670286263,3851794.999839361,598967.0
-2694751.057781978,-4298905.713598821,3851798.07656138,598968.0
-2694750.9959368138,-4298902.087621698,3851792.647377949,598969.0
-2694752.980885185,-4298901.359586337,3851792.641505712,598970.0
-2694753.936771502,-4298905.260420291,3851797.3014822085,598971.0
-2694755.0832852433,-4298902.604094496,3851794.9595822813,598972.0
-2694758.6862123855,-4298912.5084932735,3851802.756467167,598973.0
-2694757.523093471,-4298904.357519678,3851793.4870290025,598974.0
-2694757.310967522,-4298903.326235588,3851793.753380713,598975.0
-2694758.4233874804,-4298898.052870155,3851790.045482571,598976.0
-2694756.797184703,-4298897.775828744,3851789.9642137773,598977.0
-2694756.6159905097,-4298901.702841913,3851793.684850022,598978.0
-2694753.6822281512,-4298896.584979549,3851787.729120406,598979.0
-2694755.5870012096,-4298896.252950897,3851787.883347057,598980.0
-2694758.6221047123,-4298892.214832972,3851779.823826843,598981.0
-2694758.741106765,-4298893.066288858,3851783.4821727765,598982.0
-2694759.8582426347,-4298897.627683623,3851786.713542119,598983.0
-2694758.45235513,-4298893.198948188,3851784.054299208,598984.0
-2694757.867952313,-4298896.988914839,3851785.9572518882,598985.0
-2694758.22639107,-4298893.338365327,3851780.792563879,598986.0
-2694761.929118474,-4298886.543681031,3851774.569064882,598987.0
-2694760.6360487137,-4298885.355400507,3851773.5244769454,598988.0
-2694765.506978356,-4298888.193363063,3851780.1187769906,598989.0
-2694768.168444717,-4298893.139820312,3851783.518272574,598990.0
-2694768.2573204506,-4298888.273524679,3851789.4933904093,598991.0
-2694769.5599425384,-4298890.238383294,3851791.628159639,598992.0
-2694774.224844205,-4298892.569875043,3851790.532743638,598993.0
-2694776.743334863,-4298893.072831707,3851789.6852329387,598994.0
-2694784.1721627363,-4298890.906571799,3851780.0610629064,598995.0
-2694790.6481762556,-4298897.23129639,3851782.9504897855,598996.0
-2694774.9039023416,-4298880.402433604,3851777.2178278337,598997.0
-2694776.300214552,-4298884.446843568,3851779.009468507,598998.0
-2694776.4074643548,-4298875.814848753,3851770.442443398,598999.0
-2694772.55199278,-4298870.296668674,3851759.2883796804,599000.0
-2694773.051722642,-4298871.407139485,3851759.5338556417,599001.0
-2694778.35577783,-4298873.135902643,3851767.7118951967,599002.0
-2694778.0761733204,-4298869.05462218,3851762.885091214,599003.0
-2694779.399388133,-4298873.26852423,3851770.0208965153,599004.0
-2694773.083585193,-4298872.397012836,3851753.5734157665,599005.0
-2694778.7508343295,-4298882.914546784,3851768.707019034,599006.0
-2694780.631980839,-4298880.598637749,3851770.0526827257,599007.0
-2694783.7718221643,-4298881.601420019,3851769.2197905164,599008.0
-2694786.622271557,-4298881.146885857,3851769.594867131,599009.0
-2694788.0821755254,-4298875.304208103,3851763.828778724,599010.0
-2694793.0787276276,-4298884.464284474,3851774.777326891,599011.0
-2694789.3199138213,-4298871.8491990715,3851750.6435703496,599012.0
-2694797.3023869875,-4298858.249472085,3851741.910506525,599013.0
-2694792.9497267944,-4298869.32143172,3851751.7298035976,599014.0
-2694795.6124429344,-4298872.457251496,3851752.1540539917,599015.0
-2694796.8756651077,-4298874.152267508,3851750.1774474853,599016.0
-2694798.983776451,-4298875.7673075665,3851755.022594528,599017.0
-2694802.088261579,-4298871.437156713,3851750.8870262722,599018.0
-2694801.813135215,-4298866.536599263,3851738.9730546735,599019.0
-2694799.212269672,-4298887.431787725,3851762.9505829033,599020.0
-2694804.8110031257,-4298874.99510134,3851747.9775169403,599021.0
-2694804.706581498,-4298874.342823168,3851746.431860283,599022.0
-2694803.825682729,-4298874.655627029,3851740.578183024,599023.0
-2694812.7084853593,-4298881.23163971,3851758.1916495906,599024.0
-2694808.18421167,-4298876.877181962,3851742.936679386,599025.0
-2694803.7028869996,-4298867.9716894105,3851736.777957399,599026.0
-2694803.5715483534,-4298871.337635755,3851740.443155048,599027.0
-2694810.196794446,-4298865.73445279,3851735.429584106,599028.0
-2694810.1841157884,-4298870.112515131,3851735.458524331,599029.0
-2694811.540845419,-4298867.250021426,3851735.77659526,599030.0
-2694818.300600253,-4298874.821380455,3851751.9280217504,599031.0
-2694815.5516177528,-4298873.297633139,3851745.849680326,599032.0
-2694819.9744162145,-4298868.88559619,3851749.06928946,599033.0
-2694850.022430046,-4298911.293571663,3851760.109138593,599034.0
-2694815.7448561722,-4298866.270889807,3851743.6413350217,599035.0
-2694820.050212897,-4298865.370902617,3851757.1934453547,599036.0
-2694824.98611422,-4298872.869648142,3851769.153975622,599037.0
-2694824.7305054935,-4298869.838953785,3851768.2411319534,599038.0
-2694834.742188226,-4298880.317394738,3851761.525959579,599039.0
-2694829.5453538154,-4298874.692689199,3851746.1877024784,599040.0
-2694829.1224398175,-4298876.34575438,3851761.775792593,599041.0
-2694826.8666809313,-4298870.370878836,3851760.4770955318,599042.0
-2694831.0464220587,-4298863.83966952,3851756.583578455,599043.0
-2694826.3658020357,-4298851.743783624,3851750.622262822,599044.0
-2694829.3255447904,-4298851.052806011,3851747.854972933,599045.0
-2694828.4940462364,-4298850.358327025,3851744.729240606,599046.0
-2694826.0322348676,-4298851.202469882,3851741.291604481,599047.0
-2694853.4915944193,-4298877.364468675,3851752.142945328,599048.0
-2694828.02671761,-4298852.7500060415,3851738.4144306607,599049.0
-2694829.195482285,-4298849.420849185,3851738.4358891128,599050.0
-2694829.93815047,-4298850.852658565,3851739.171956836,599051.0
-2694829.9230910647,-4298848.172848522,3851733.6485781395,599052.0
-2694835.4620571593,-4298851.982950216,3851741.9866872304,599053.0
-2694838.3774124566,-4298852.741561936,3851739.4275199026,599054.0
-2694839.910995964,-4298850.219716385,3851736.277902982,599055.0
-2694841.765344663,-4298856.727145613,3851741.955507258,599056.0
-2694841.294740293,-4298860.305230674,3851739.1640615673,599057.0
-2694844.8842569543,-4298860.38809091,3851739.73901967,599058.0
-2694847.7310984703,-4298861.505279997,3851745.3060086514,599059.0
-2694859.167706596,-4298874.711761695,3851743.2582571777,599060.0
-2694846.1292588953,-4298862.96428918,3851738.6242567026,599061.0
-2694875.1480445676,-4298889.479121828,3851750.2500450993,599062.0
-2694881.226081971,-4298899.408407999,3851756.9109577104,599063.0
-2694884.7186008496,-4298896.334666871,3851752.2777122627,599064.0
-2694886.0430562026,-4298897.196847193,3851751.6694084527,599065.0
-2694857.009415733,-4298864.917682704,3851737.537301269,599066.0
-2694869.5062261964,-4298882.650033127,3851738.258683722,599067.0
-2694864.7927872655,-4298870.416466268,3851733.533394081,599068.0
-2694858.808950998,-4298863.260130295,3851736.246501959,599069.0
-2694868.847482216,-4298876.075750703,3851737.68886448,599070.0
-2694868.791430453,-4298869.880228701,3851731.9441410843,599071.0
-2694866.7278349753,-4298872.380331997,3851733.009344693,599072.0
-2694866.4300657,-4298871.692755158,3851733.0155875846,599073.0
-2694863.149737074,-4298860.127265832,3851727.375578801,599074.0
-2694865.069475826,-4298865.957817337,3851727.9800242498,599075.0
-2694862.633217717,-4298860.470071804,3851719.359642731,599076.0
-2694862.909223031,-4298862.673565438,3851716.9989252035,599077.0
-2694863.798451933,-4298862.637247676,3851719.1863087825,599078.0
-2694897.881373972,-4298908.842308017,3851743.7326064873,599079.0
-2694900.1418107506,-4298905.083722481,3851736.16852303,599080.0
-2694868.1043242565,-4298868.71842649,3851719.124364027,599081.0
-2694872.654644392,-4298865.709397562,3851719.744594794,599082.0
-2694872.754728204,-4298860.39579998,3851718.625807507,599083.0
-2694875.2169074044,-4298864.939769825,3851722.2779875905,599084.0
-2694907.9399223053,-4298897.231368064,3851733.812125222,599085.0
-2694895.8358525275,-4298882.001283673,3851722.733275658,599086.0
-2694901.5978703015,-4298888.086906833,3851727.58711756,599087.0
-2694882.184886976,-4298864.295054228,3851722.2256273814,599088.0
-2694882.6784414495,-4298859.145878783,3851719.500712804,599089.0
-2694881.526093319,-4298855.682388087,3851715.6620432404,599090.0
-2694885.131312713,-4298858.447717777,3851719.3741467497,599091.0
-2694921.594389111,-4298901.788973216,3851739.194373543,599092.0
-2694913.6731701177,-4298889.724945835,3851731.368230343,599093.0
-2694885.0137872687,-4298861.635183348,3851724.9751782576,599094.0
-2694912.694250312,-4298880.599582059,3851732.2723820624,599095.0
-2694906.7662679246,-4298875.177576418,3851730.764278379,599096.0
-2694905.792584138,-4298872.175733442,3851729.5618662783,599097.0
-2694904.038991659,-4298867.559723972,3851726.1566972435,599098.0
-2694903.6441638926,-4298873.983219254,3851733.675585375,599099.0
-2694917.26999108,-4298886.078410425,3851741.061894427,599100.0
-2694892.848863787,-4298853.033614944,3851728.8291902505,599101.0
-2694923.9524194812,-4298870.909496964,3851728.9681689395,599102.0
-2694910.1062348294,-4298854.891085338,3851723.1131100324,599103.0
-2694908.014562157,-4298857.25435614,3851728.880463454,599104.0
-2694903.104173001,-4298839.567316983,3851713.064268459,599105.0
-2694908.668130943,-4298860.613616,3851723.561144949,599106.0
-2694914.2151621245,-4298857.563754916,3851725.3270631367,599107.0
-2694917.1417370467,-4298865.882609915,3851729.262669649,599108.0
