Fix,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,TransitType
Fix,FLP,37.421662,-122.1587214,-8.200000762939453,0.32827553,7.677,278.1141,1678295686555,0.38808858,44.24074,1730498564824000,4.747674,Walk
Fix,GPS,37.4216637356,-122.1587089385,-7.22143693961338,0.90121114,8.200915,278.4337,1678295685000,0.47058624,25.0,1730499564836000,6.761061,Walk
Fix,FLP,37.4216627,-122.1587186,-8.200000762939453,0.67604166,7.789,278.26694,1678295687556,0.47058624,25.0,1730499564836000,4.7580743,Walk
Fix,GPS,37.4216677328,-122.1587069109,-7.365014689410036,0.90550995,7.707958,278.4337,1678295686000,0.32211876,25.0,1730500564845000,6.470924,Walk
Fix,FLP,37.4216647,-122.158719,-8.200000762939453,0.89754367,7.872,278.01868,1678295688556,0.32211876,25.0,1730500564845000,4.767674,Walk
Fix,GPS,37.4216689392,-122.1586997143,-7.553258807306265,1.7393734,7.5718555,40.28419,1678295687000,0.28338122,25.0,1730501564867000,6.234149,Walk
Fix,FLP,37.4216678,-122.1587168,-8.200000762939453,0.7354728,7.819,353.97696,1678295689556,0.28338122,25.0,1730501564867000,4.7780643,Walk
Fix,GPS,37.4216615808,-122.1586864339,-8.612638587522934,1.0807565,6.7678223,47.88542,1678295688000,0.2836895,25.0,1730502564884000,5.811514,Walk
Fix,FLP,37.4216722,-122.1587001,-8.200000762939453,1.1930449,7.722,42.83915,1678295690555,0.2836895,25.0,1730502564884000,4.787684,Walk
Fix,NLP,37.4216121,-122.1587577,-8.5,,19.768,,1678295686511,,,1730498519000000,1.6026175,Walk
Fix,GPS,37.4216623444,-122.1586789546,-9.04881069596249,1.2929646,6.542161,52.545918,1678295689000,0.31865808,25.0,1730503564889000,5.610114,Walk
Fix,FLP,37.4216668,-122.1586763,-8.5,1.219136,7.519,50.673927,1678295691556,0.31865808,25.0,1730503564889000,2.110536,Walk
Fix,GPS,37.4216649117,-122.1586684019,-9.218611053054858,1.3532861,6.4203463,39.455708,1678295690000,0.3955158,25.0,1730504564931000,5.447179,Walk
Fix,FLP,37.4216685,-122.1586692,-8.5,1.3261617,7.239,43.780437,1678295692556,0.3955158,25.0,1730504564931000,2.120136,Walk
Fix,GPS,37.4216713815,-122.1586573705,-9.5587765723679,1.4697522,6.4719086,45.166847,1678295691000,0.3033342,25.0,1730505564932000,5.3685856,Walk
Fix,FLP,37.4216722,-122.1586612,-8.5,1.3982905,6.888,41.74483,1678295693555,0.3033342,25.0,1730505564932000,2.130536,Walk
Fix,GPS,37.4216777437,-122.1586429317,-9.433564504462584,1.4274726,6.5021963,62.42227,1678295692000,0.28898254,25.0,1730506564943000,5.3130608,Walk
Fix,FLP,37.421678,-122.1586499,-8.5,1.468524,6.667,51.567036,1678295694556,0.28898254,25.0,1730506564943000,2.140136,Walk
Fix,GPS,37.4216827476,-122.15863168,-9.529152495202675,1.2208602,6.3560934,60.195282,1678295693000,0.23667057,25.0,1730507564941000,5.2664404,Walk
Fix,FLP,37.4216828,-122.1586363,-8.5,1.3304749,6.507,60.40567,1678295695556,0.23667057,25.0,1730507564941000,2.150536,Walk
Fix,GPS,37.42169194,-122.1586215991,-9.070029095288977,1.1603887,6.0434346,45.37819,1678295694000,0.22677605,25.0,1730508564960000,5.1784286,Walk
Fix,FLP,37.421688,-122.1586245,-8.5,1.208341,6.424,53.43838,1678295696556,0.22677605,25.0,1730508564960000,2.160156,Walk
Fix,NLP,37.4217335,-122.1588556,-8.5,,23.336,,1678295696911,,,1730508919000000,1.0,Walk
Fix,FLP,37.4216908,-122.1586209,-8.5,1.1735297,6.393,47.66038,1678295696911,0.22677605,25.0,1730508919000000,1.3738418,Walk
Fix,GPS,37.4217005111,-122.1586142443,-8.662521937355397,0.98684764,5.847021,45.37819,1678295695000,0.22196443,25.0,1730509564966000,5.07616,Walk
Fix,FLP,37.4216961,-122.158616,-8.5,1.0746272,6.309,45.105396,1678295697555,0.22196443,25.0,1730509564966000,1.3922384,Walk
Fix,GPS,37.421704587,-122.1586082971,-8.29498981593808,1.3777245,5.634837,47.58591,1678295696000,0.21290115,25.0,1730510564982000,4.9820776,Walk
Fix,FLP,37.4217032,-122.1586092,-8.5,1.113238,6.179,46.017963,1678295698556,0.21290115,25.0,1730510564982000,1.3912717,Walk
Fix,GPS,37.4217133434,-122.1585979067,-8.070067588357217,1.4609137,5.5765877,47.719963,1678295697000,0.2451218,25.0,1730511565021000,4.9180813,Walk
Fix,FLP,37.42171,-122.158601,-8.5,1.3981603,6.016,47.005882,1678295699556,0.2451218,25.0,1730511565021000,1.4016718,Walk
Fix,GPS,37.4217203688,-122.1585928029,-7.385893209154377,1.2729783,5.5282774,20.389328,1678295698000,0.22131705,25.0,1730512565011000,4.8677516,Walk
Fix,FLP,37.4217181,-122.1585923,-8.5,1.407394,5.887,36.52443,1678295700557,0.22131705,25.0,1730512565011000,1.4112517,Walk
