Fix,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,TransitType
Fix,FLP,37.3882203,-122.085602,-3.776008531212732,2.0197148,38.521,91.40775,1676151478926,,,186671620000000,0.9856454,Walk
Fix,NLP,37.3884259,-122.0856351,-1.5000001192092896,,20.845,,1676151480289,,,186672982000000,1.0,Walk
Fix,FLP,37.3883876,-122.0855907,-4.391014679556164,2.000935,31.374,79.043144,1676151480289,,,186672982000000,0.98347664,Walk
Fix,GPS,37.3883928856,-122.0857041278,5.03716441210021,0.0,25.418425,,1676151479292,1.0236437,,186673803659422,92.68374,Walk
Fix,FLP,37.3884017,-122.0855902,-4.4221983380806975,1.9325354,31.199,76.43395,1676151481110,,,186673803659422,0.98827666,Walk
Fix,FLP,37.3884087,-122.0856166,-4.4221983380806975,0.35942155,32.135,47.887917,1676151481672,,,186674365899659,0.98827666,Walk
Fix,GPS,37.3883972375,-122.0857653072,33.7009920366732,0.0,26.297369,,1676151480300,0.8289837,,186674842925373,34.455757,Walk
Fix,FLP,37.3884115,-122.0856234,-4.391014679556164,0.23631428,32.166,46.94108,1676151482215,,,186674908424989,0.99533105,Walk
Fix,FLP,37.3884196,-122.0856443,-4.391014679556164,0.14073029,31.458,42.715305,1676151482757,,,186675450954530,0.99533105,Walk
Fix,GPS,37.3885442935,-122.0857292485,11.360924905929114,0.0,10.278275,,1676151481299,0.5283477,,186675884194823,19.15354,Walk
Fix,FLP,37.3884287,-122.0856681,-4.467695600721342,0.0990733,29.2,,1676151483300,,,186675993476320,1.0090767,Walk
Fix,FLP,37.3884333,-122.0856794,-4.467695600721342,0.072331764,27.818,,1676151483843,,,186676536008363,1.0090767,Walk
Fix,GPS,37.3885422479,-122.085726824,2.824052832162579,0.0,5.8611064,,1676151482298,0.414833,,186676887688924,11.027146,Walk
Fix,FLP,37.3884438,-122.0856961,-4.536196635387903,0.043083463,25.197,,1676151484385,,,186677078538087,1.0228434,Walk
Fix,FLP,37.3884493,-122.0857028,-4.536196635387903,0.030310174,24.712,,1676151484928,,,186677621075257,1.0228434,Walk
Fix,GPS,37.3885457226,-122.0857360671,-0.0202219168173849,0.0,6.121951,,1676151483300,0.48008966,,186677890305054,12.86231,Walk
Fix,FLP,37.38846,-122.0857137,-4.4428863967548295,0.014163741,23.741,,1676151485470,,,186678163599793,1.0301821,Walk
Fix,NLP,37.3883558,-122.0856565,-0.5000001192092896,,11.487,,1676151485392,,,186678085000000,1.0,Walk
Fix,FLP,37.3884544,-122.0857224,-4.50473941288319,0.0068307337,22.373,,1676151486013,,,186678706137330,0.98256665,Walk
Fix,GPS,37.3885481293,-122.0857541569,1.0846267936012008,0.0,12.631657,,1676151484290,0.52531236,,186678925919027,26.540388,Walk
Fix,FLP,37.3884461,-122.08573,-4.787928434409842,0.010579834,18.46,,1676151486554,,,186679248671449,0.98536336,Walk
Fix,FLP,37.388444,-122.0857343,-4.787928434409842,0.014656811,17.038,,1676151487098,,,186679791208558,0.98536336,Walk
Fix,GPS,37.3885389374,-122.0857651292,3.005704374295701,0.0,20.477879,,1676151485292,0.6486358,,186679939270794,29.555054,Walk
Fix,FLP,37.3884421,-122.0857435,-4.696940938412979,0.024119213,13.672,,1676151487640,,,186680333738038,0.9985667,Walk
Fix,GPS,37.388513074,-122.0857981235,4.057870661047913,0.0,4.9266405,,1676151486287,0.77788025,,186680919631756,8.221588,Walk
Fix,FLP,37.3884418,-122.0857484,-5.3997683511638,0.029156711,12.912,,1676151488183,,,186680876281556,1.0088466,Walk
Fix,FLP,37.3884447,-122.085758,-5.3997683511638,0.038227558,11.425,,1676151489262,,,186681955000000,1.0088466,Walk
Fix,GPS,37.3885092094,-122.0858145177,3.83401631029608,0.0,15.630723,,1676151487290,0.71522015,,186681935978558,30.870913,Walk
Fix,FLP,37.3884518,-122.0857694,-1.5000001192092896,0.046232805,10.61,,1676151489809,,,186682503881654,1.0153514,Walk
Fix,GPS,37.3885425643,-122.0858350529,0.8489286683135908,0.85361296,16.272556,280.00888,1676151488290,0.39882994,29.023754,186682897777306,28.789625,Walk
Fix,NLP,37.3883985,-122.0856166,-0.8000000715255737,,14.165,,1676151490431,,,186683124000000,1.0,Walk
Fix,FLP,37.3884565,-122.0857767,-3.824842563535008,0.08693538,10.439,,1676151490326,,,186683020360292,1.0278267,Walk
Fix,FLP,37.3884565,-122.0857777,-8.789898093230423,0.1185733,10.705,288.01587,1676151490895,,,186683588967896,0.97811,Walk
Fix,GPS,37.3885516415,-122.085842535,1.8763611009618568,1.0271677,14.036828,241.53456,1676151489290,0.41070879,23.714333,186683907279422,25.728327,Walk
Fix,FLP,37.3884547,-122.085777,-8.85775270313178,0.14796995,11.05,274.88965,1676151491437,,,186684131504212,0.98350525,Walk
Fix,FLP,37.3884542,-122.0857782,-18.78373439912972,0.18213394,11.2,266.71616,1676151491981,,,186684674039369,0.99102,Walk
Fix,FLP,37.3884544,-122.0857825,-18.78373439912972,0.2532153,11.758,257.47754,1676151492523,,,186685216582154,0.99102,Walk
Fix,GPS,37.388539287,-122.0858705289,3.170998070809315,0.7713909,11.089035,246.07677,1676151491000,0.41126978,29.824574,186685602946619,19.545164,Walk
Fix,FLP,37.3884557,-122.0857873,-10.130959387777413,0.31164128,12.385,252.75327,1676151493066,,,186685759116639,1.00109,Walk
Fix,FLP,37.3884576,-122.085792,-10.130959387777413,0.3339268,12.748,252.2432,1676151493607,,,186686301654237,1.00109,Walk
Fix,GPS,37.3885312049,-122.0858777297,4.04931548206792,0.40006417,10.328077,246.07677,1676151492000,0.38088757,30.330572,186686614293014,17.970566,Walk
Fix,FLP,37.3884626,-122.0857999,-0.8000000715255737,0.35205922,13.455,256.72766,1676151494150,,,186686844177125,1.0096639,Walk
Fix,FLP,37.3884647,-122.0858053,-0.8000000715255737,0.35610446,13.875,258.1645,1676151494693,,,186687386722963,1.0096639,Walk
Fix,GPS,37.3885275183,-122.0858821754,4.256855710617454,0.5004746,9.785079,232.00107,1676151493000,0.38293737,41.25003,186687525826000,17.239532,Walk
Fix,FLP,37.388469,-122.0858141,-0.8000000715255737,0.36764103,14.573,260.5339,1676151495235,,,186687929259218,1.02127,Walk
Fix,FLP,37.3884705,-122.08582,-0.8000000715255737,0.3769822,15.093,260.37054,1676151495778,,,186688471793824,1.02127,Walk
Fix,GPS,37.3885267325,-122.0858847962,5.178498599398735,0.38264987,9.031675,232.00107,1676151494000,0.39784887,32.099644,186688525828000,15.822495,Walk
Fix,NLP,37.3883098,-122.0857575,-0.5000001192092896,,15.053,,1676151495431,,,186688125000000,1.0,Walk
Fix,FLP,37.3884471,-122.0858335,2.2957685871343045,0.39718828,15.779,259.1018,1676151496325,,,186689019000000,0.9730901,Walk
Fix,GPS,37.3885223972,-122.085886329,5.704078618544339,0.6896724,8.583652,217.10739,1676151495000,0.3922284,29.565262,186689525875000,14.764027,Walk
Fix,FLP,37.3884182,-122.0858393,1.3881528403226042,0.40354285,15.342,257.69928,1676151496863,,,186689556858400,0.98684335,Walk
Fix,FLP,37.3884093,-122.085846,1.3881528403226042,0.40448835,15.3,255.4931,1676151497379,,,186690072000000,0.98684335,Walk
Fix,GPS,37.3885125631,-122.0858918303,6.053372552613559,0.8395246,8.20997,225.0627,1676151496000,0.42429236,26.743326,186690525913000,14.012219,Walk
Fix,FLP,37.3883964,-122.0858538,7.446692948896256,0.40889603,14.841,251.25424,1676151497948,,,186690641924379,0.99699336,Walk
Fix,FLP,37.3883856,-122.0858644,7.446692948896256,0.42907384,14.255,247.28578,1676151498491,,,186691184450685,0.99699336,Walk
Fix,GPS,37.3885025665,-122.0859008973,6.473762165445743,0.8229008,7.9123526,220.4705,1676151497000,0.39840904,24.786102,186691525912000,13.358821,Walk
Fix,FLP,37.3883794,-122.0858731,8.599289829565684,0.4585387,13.631,244.18771,1676151499033,,,186691726987793,1.0068933,Walk
Fix,FLP,37.388375,-122.0858793,8.599289829565684,0.4746572,12.96,242.66782,1676151499576,,,186692269514589,1.0068933,Walk
Fix,GPS,37.3884926063,-122.0859072233,6.604442140955555,0.93009925,7.7254243,222.71875,1676151498000,0.43798795,23.180355,186692525927000,12.947668,Walk
Fix,FLP,37.388369,-122.0858887,3.011414698605805,0.5056811,12.432,239.9285,1676151500119,,,186692812046022,1.0129607,Walk
Fix,FLP,37.3883648,-122.0858946,3.011414698605805,0.5213866,10.994,238.33278,1676151500661,,,186693354567872,1.0129607,Walk
Fix,GPS,37.3884876441,-122.0859118854,6.788925614465936,0.720884,7.687031,203.51366,1676151499000,0.42922172,26.283587,186693525965000,12.627092,Walk
Fix,NLP,37.3882458,-122.0857992,-0.8000000715255737,,18.322,,1676151500476,,,186693169000000,1.0,Walk
Fix,FLP,37.3883512,-122.0859042,3.5481366347194125,0.55139,10.949,235.08131,1676151501204,,,186693897104921,0.9722767,Walk
Fix,FLP,37.3883432,-122.0859072,3.5481366347194125,0.556097,10.911,234.50249,1676151501745,,,186694439628724,0.9722767,Walk
Fix,GPS,37.3884808063,-122.0859147782,6.975957671369522,0.5928534,7.657424,205.0267,1676151500000,0.41329995,32.537853,186694525967000,12.349422,Walk
Fix,FLP,37.3883348,-122.0859122,2.985321364450797,0.54758996,10.716,231.8697,1676151502289,,,186694982159425,0.9774317,Walk
Fix,FLP,37.3883298,-122.0859164,2.985321364450797,0.54145586,10.589,229.72469,1676151502830,,,186695524681886,0.9774317,Walk
Fix,GPS,37.3884754174,-122.0859171271,7.124116423084807,0.61877084,9.262324,208.0428,1676151501000,0.55713946,36.96584,186695526006000,12.190326,Walk
Fix,FLP,37.3883238,-122.0859232,2.6297697576896653,0.53763473,10.411,226.6399,1676151503373,,,186696067214052,0.9883314,Walk
Fix,FLP,37.3883196,-122.0859283,2.6297697576896653,0.54112446,10.263,225.48412,1676151503920,,,186696613000000,0.9883314,Walk
Fix,GPS,37.3884652917,-122.0859226492,6.612034555899104,1.0036745,7.729084,215.34575,1676151502000,0.48307082,21.497936,186696526001000,11.735262,Walk
Fix,FLP,37.3883153,-122.0859359,3.0534032170386283,0.56363916,10.097,223.72495,1676151504446,,,186697139000000,1.0015767,Walk
Fix,GPS,37.3884556708,-122.0859298505,6.932164745563915,1.1560241,7.4572034,217.84354,1676151503000,0.4157082,18.082014,186697526012000,11.534681,Walk
Fix,FLP,37.3883123,-122.0859424,3.0534032170386283,0.6011414,9.897,222.35728,1676151505000,,,186697694784181,1.0122267,Walk
Fix,NLP,37.388231,-122.085832,-1.5000001192092896,,20.34,,1676151505503,,,186698197000000,1.0,Walk
Fix,FLP,37.3883093,-122.0859494,5.001564708171934,0.6402065,9.677,221.23036,1676151505544,,,186698237314820,0.96272445,Walk
Fix,GPS,37.3884304852,-122.0859468155,7.633092989681362,0.94882935,7.0641775,211.82343,1676151504000,0.41454926,21.406616,186698525982000,11.040093,Walk
Fix,FLP,37.3883058,-122.0859581,5.001564708171934,0.6889864,9.331,219.74261,1676151506085,,,186698779834901,0.96679,Walk
Fix,FLP,37.3883023,-122.0859617,5.001564708171934,0.70047355,9.258,219.11331,1676151506628,,,186699322361573,0.96679,Walk
Fix,GPS,37.3884111214,-122.0859592885,9.307083653676004,0.8913962,6.7758493,208.83437,1676151505000,0.4276219,23.5691,186699526085000,10.695311,Walk
Fix,FLP,37.3882986,-122.0859669,5.001564708171934,0.71693623,9.073,218.08916,1676151507171,,,186699864880067,0.97678,Walk
Fix,FLP,37.3882949,-122.0859707,4.106490713378292,0.72502965,8.913,217.52536,1676151507714,,,186700407408876,0.98679,Walk
Fix,GPS,37.3883924957,-122.0859688281,9.743468959124344,0.9221344,6.474768,208.63496,1676151506000,0.39610985,21.503717,186700526058000,10.304699,Walk
Fix,FLP,37.3882905,-122.085976,4.106490713378292,0.73928136,8.696,216.57156,1676151508256,,,186700949928712,0.98781,Walk
Fix,FLP,37.3882864,-122.0859797,4.106490713378292,0.7486116,8.461,216.1094,1676151508798,,,186701492452333,0.98781,Walk
Fix,GPS,37.3883749908,-122.0859756468,10.227489674601776,0.975708,6.206027,205.73401,1676151507000,0.37117782,18.763739,186701526059000,9.900475,Walk
Fix,FLP,37.3882803,-122.0859851,1.4264413995180547,0.7675603,8.253,215.426,1676151509327,,,186702020360292,0.99370545,Walk
